,District_Name,Year,Key,Year_curr,Male_curr,Female_curr,Total_curr,Population_Density_curr,Sex_Ratio_curr,Literacy_Rate_curr,Year_lookup_curr,Year_Fut,Male_Fut,Female_Fut,Total_Fut,Population_Density_Fut,Sex_Ratio_Fut,Literacy_Rate_Fut,Year_lookup_Fut,Male_Diff,Female_Diff,Total_Diff,Population_Density_Diff,Sex_Ratio_Diff,Literacy_Rate_Diff,Year_lookup_Diff,Male_FDiff,Female_FDiff,Total_FDiff,Population_Density_FDiff,Sex_Ratio_FDiff,Literacy_Rate_FDiff,Year_lookup_FDiff
0,Ahmadnagar,1991,0,1991.0,1730609.0,1642326.0,3372935.0,198.0,949.0,61.0,2001.0,2001.0,2083053.0,1957589.0,4040642.0,237.0,940.0,75.0,2011.0,352444.0,315263.0,667707.0,39.0,-9.0,14.0,10.0,35244.4,31526.3,66770.7,3.9,-0.9,1.4,1.0
1,Ahmadnagar,1992,0,,1765853.4,1673852.3,3439705.7,201.9,948.1,62.4,,,,,,,,,,,,,,,,,35244.4,31526.3,66770.7,3.9,-0.9,1.4,
2,Ahmadnagar,1993,0,,1801097.7999999998,1705378.6,3506476.4000000004,205.8,947.2,63.8,,,,,,,,,,,,,,,,,35244.4,31526.3,66770.7,3.9,-0.9,1.4,
3,Ahmadnagar,1994,0,,1836342.1999999997,1736904.9000000001,3573247.1000000006,209.70000000000002,946.3000000000001,65.2,,,,,,,,,,,,,,,,,35244.4,31526.3,66770.7,3.9,-0.9,1.4,
4,Ahmadnagar,1995,0,,1871586.5999999996,1768431.2000000002,3640017.8000000007,213.60000000000002,945.4000000000001,66.60000000000001,,,,,,,,,,,,,,,,,35244.4,31526.3,66770.7,3.9,-0.9,1.4,
5,Ahmadnagar,1996,0,,1906830.9999999995,1799957.5000000002,3706788.500000001,217.50000000000003,944.5000000000001,68.00000000000001,,,,,,,,,,,,,,,,,35244.4,31526.3,66770.7,3.9,-0.9,1.4,
6,Ahmadnagar,1997,0,,1942075.3999999994,1831483.8000000003,3773559.200000001,221.40000000000003,943.6000000000001,69.40000000000002,,,,,,,,,,,,,,,,,35244.4,31526.3,66770.7,3.9,-0.9,1.4,
7,Ahmadnagar,1998,0,,1977319.7999999993,1863010.1000000003,3840329.9000000013,225.30000000000004,942.7000000000002,70.80000000000003,,,,,,,,,,,,,,,,,35244.4,31526.3,66770.7,3.9,-0.9,1.4,
8,Ahmadnagar,1999,0,,2012564.1999999993,1894536.4000000004,3907100.6000000015,229.20000000000005,941.8000000000002,72.20000000000003,,,,,,,,,,,,,,,,,35244.4,31526.3,66770.7,3.9,-0.9,1.4,
9,Ahmadnagar,2000,0,,2047808.5999999992,1926062.7000000004,3973871.3000000017,233.10000000000005,940.9000000000002,73.60000000000004,,,,,,,,,,,,,,,,,35244.4,31526.3,66770.7,3.9,-0.9,1.4,
10,Ahmadnagar,2001,0,2001.0,2083052.999999999,1957589.0000000005,4040642.000000002,237.00000000000006,940.0000000000002,75.00000000000004,2011.0,2011.0,2342825.0,2200334.0,4543159.0,266.0,939.0,79.0,2021.0,259772.0,242745.0,502517.0,29.0,-1.0,4.0,10.0,25977.2,24274.5,50251.7,2.9,-0.1,0.4,1.0
11,Ahmadnagar,2002,0,,2109030.1999999993,1981863.5000000005,4090893.700000002,239.90000000000006,939.9000000000002,75.40000000000005,,,,,,,,,,,,,,,,,25977.2,24274.5,50251.7,2.9,-0.1,0.4,
12,Ahmadnagar,2003,0,,2135007.3999999994,2006138.0000000005,4141145.4000000022,242.80000000000007,939.8000000000002,75.80000000000005,,,,,,,,,,,,,,,,,25977.2,24274.5,50251.7,2.9,-0.1,0.4,
13,Ahmadnagar,2004,0,,2160984.5999999996,2030412.5000000005,4191397.1000000024,245.70000000000007,939.7000000000002,76.20000000000006,,,,,,,,,,,,,,,,,25977.2,24274.5,50251.7,2.9,-0.1,0.4,
14,Ahmadnagar,2005,0,,2186961.8,2054687.0000000005,4241648.800000003,248.60000000000008,939.6000000000001,76.60000000000007,,,,,,,,,,,,,,,,,25977.2,24274.5,50251.7,2.9,-0.1,0.4,
15,Ahmadnagar,2006,0,,2212939.0,2078961.5000000005,4291900.500000003,251.50000000000009,939.5000000000001,77.00000000000007,,,,,,,,,,,,,,,,,25977.2,24274.5,50251.7,2.9,-0.1,0.4,
16,Ahmadnagar,2007,0,,2238916.2,2103236.0000000005,4342152.200000003,254.4000000000001,939.4000000000001,77.40000000000008,,,,,,,,,,,,,,,,,25977.2,24274.5,50251.7,2.9,-0.1,0.4,
17,Ahmadnagar,2008,0,,2264893.4000000004,2127510.5000000005,4392403.900000003,257.30000000000007,939.3000000000001,77.80000000000008,,,,,,,,,,,,,,,,,25977.2,24274.5,50251.7,2.9,-0.1,0.4,
18,Ahmadnagar,2009,0,,2290870.6000000006,2151785.0000000005,4442655.600000003,260.20000000000005,939.2,78.20000000000009,,,,,,,,,,,,,,,,,25977.2,24274.5,50251.7,2.9,-0.1,0.4,
19,Ahmadnagar,2010,0,,2316847.8000000007,2176059.5000000005,4492907.300000004,263.1,939.1,78.6000000000001,,,,,,,,,,,,,,,,,25977.2,24274.5,50251.7,2.9,-0.1,0.4,
20,Ahmadnagar,2011,0,2011.0,2342825.000000001,2200334.0000000005,4543159.000000004,266.0,939.0,79.0000000000001,2021.0,,,,,,,,,,,,,,,,25977.2,24274.5,50251.7,2.9,-0.1,0.4,
21,Akola,1991,0,1991.0,1142148.0,1072123.0,2214271.0,390.0,939.0,66.0,2001.0,2001.0,841253.0,788986.0,1630239.0,287.0,938.0,81.0,2011.0,-300895.0,-283137.0,-584032.0,-103.0,-1.0,15.0,10.0,-30089.5,-28313.7,-58403.2,-10.3,-0.1,1.5,1.0
22,Akola,1992,0,,1112058.5,1043809.3,2155867.8,379.7,938.9,67.5,,,,,,,,,,,,,,,,,-30089.5,-28313.7,-58403.2,-10.3,-0.1,1.5,
23,Akola,1993,0,,1081969.0,1015495.6000000001,2097464.5999999996,369.4,938.8,69.0,,,,,,,,,,,,,,,,,-30089.5,-28313.7,-58403.2,-10.3,-0.1,1.5,
24,Akola,1994,0,,1051879.5,987181.9000000001,2039061.3999999997,359.09999999999997,938.6999999999999,70.5,,,,,,,,,,,,,,,,,-30089.5,-28313.7,-58403.2,-10.3,-0.1,1.5,
25,Akola,1995,0,,1021790.0,958868.2000000002,1980658.1999999997,348.79999999999995,938.5999999999999,72.0,,,,,,,,,,,,,,,,,-30089.5,-28313.7,-58403.2,-10.3,-0.1,1.5,
26,Akola,1996,0,,991700.5,930554.5000000002,1922254.9999999998,338.49999999999994,938.4999999999999,73.5,,,,,,,,,,,,,,,,,-30089.5,-28313.7,-58403.2,-10.3,-0.1,1.5,
27,Akola,1997,0,,961611.0,902240.8000000003,1863851.7999999998,328.19999999999993,938.3999999999999,75.0,,,,,,,,,,,,,,,,,-30089.5,-28313.7,-58403.2,-10.3,-0.1,1.5,
28,Akola,1998,0,,931521.5,873927.1000000003,1805448.5999999999,317.8999999999999,938.2999999999998,76.5,,,,,,,,,,,,,,,,,-30089.5,-28313.7,-58403.2,-10.3,-0.1,1.5,
29,Akola,1999,0,,901432.0,845613.4000000004,1747045.4,307.5999999999999,938.1999999999998,78.0,,,,,,,,,,,,,,,,,-30089.5,-28313.7,-58403.2,-10.3,-0.1,1.5,
30,Akola,2000,0,,871342.5,817299.7000000004,1688642.2,297.2999999999999,938.0999999999998,79.5,,,,,,,,,,,,,,,,,-30089.5,-28313.7,-58403.2,-10.3,-0.1,1.5,
31,Akola,2001,0,2001.0,841253.0,788986.0000000005,1630239.0,286.9999999999999,937.9999999999998,81.0,2011.0,2011.0,932334.0,881572.0,1813906.0,320.0,946.0,88.0,2021.0,91081.0,92586.0,183667.0,33.0,8.0,7.0,10.0,9108.1,9258.6,18366.7,3.3,0.8,0.7,1.0
32,Akola,2002,0,,850361.1,798244.6000000004,1648605.7,290.2999999999999,938.7999999999997,81.7,,,,,,,,,,,,,,,,,9108.1,9258.6,18366.7,3.3,0.8,0.7,
33,Akola,2003,0,,859469.2,807503.2000000004,1666972.4,293.5999999999999,939.5999999999997,82.4,,,,,,,,,,,,,,,,,9108.1,9258.6,18366.7,3.3,0.8,0.7,
34,Akola,2004,0,,868577.2999999999,816761.8000000004,1685339.0999999999,296.8999999999999,940.3999999999996,83.10000000000001,,,,,,,,,,,,,,,,,9108.1,9258.6,18366.7,3.3,0.8,0.7,
35,Akola,2005,0,,877685.3999999999,826020.4000000004,1703705.7999999998,300.19999999999993,941.1999999999996,83.80000000000001,,,,,,,,,,,,,,,,,9108.1,9258.6,18366.7,3.3,0.8,0.7,
36,Akola,2006,0,,886793.4999999999,835279.0000000003,1722072.4999999998,303.49999999999994,941.9999999999995,84.50000000000001,,,,,,,,,,,,,,,,,9108.1,9258.6,18366.7,3.3,0.8,0.7,
37,Akola,2007,0,,895901.5999999999,844537.6000000003,1740439.1999999997,306.79999999999995,942.7999999999995,85.20000000000002,,,,,,,,,,,,,,,,,9108.1,9258.6,18366.7,3.3,0.8,0.7,
38,Akola,2008,0,,905009.6999999998,853796.2000000003,1758805.8999999997,310.09999999999997,943.5999999999995,85.90000000000002,,,,,,,,,,,,,,,,,9108.1,9258.6,18366.7,3.3,0.8,0.7,
39,Akola,2009,0,,914117.7999999998,863054.8000000003,1777172.5999999996,313.4,944.3999999999994,86.60000000000002,,,,,,,,,,,,,,,,,9108.1,9258.6,18366.7,3.3,0.8,0.7,
40,Akola,2010,0,,923225.8999999998,872313.4000000003,1795539.2999999996,316.7,945.1999999999994,87.30000000000003,,,,,,,,,,,,,,,,,9108.1,9258.6,18366.7,3.3,0.8,0.7,
41,Akola,2011,0,2011.0,932333.9999999998,881572.0000000002,1813905.9999999995,320.0,945.9999999999993,88.00000000000003,2021.0,,,,,,,,,,,,,,,,9108.1,9258.6,18366.7,3.3,0.8,0.7,
42,Amravati,1991,0,1991.0,1136314.0,1063743.0,2200057.0,180.0,936.0,70.0,2001.0,2001.0,1345614.0,1261546.0,2607160.0,214.0,938.0,83.0,2011.0,209300.0,197803.0,407103.0,34.0,2.0,13.0,10.0,20930.0,19780.3,40710.3,3.4,0.2,1.3,1.0
43,Amravati,1992,0,,1157244.0,1083523.3,2240767.3,183.4,936.2,71.3,,,,,,,,,,,,,,,,,20930.0,19780.3,40710.3,3.4,0.2,1.3,
44,Amravati,1993,0,,1178174.0,1103303.6,2281477.5999999996,186.8,936.4000000000001,72.6,,,,,,,,,,,,,,,,,20930.0,19780.3,40710.3,3.4,0.2,1.3,
45,Amravati,1994,0,,1199104.0,1123083.9000000001,2322187.8999999994,190.20000000000002,936.6000000000001,73.89999999999999,,,,,,,,,,,,,,,,,20930.0,19780.3,40710.3,3.4,0.2,1.3,
46,Amravati,1995,0,,1220034.0,1142864.2000000002,2362898.1999999993,193.60000000000002,936.8000000000002,75.19999999999999,,,,,,,,,,,,,,,,,20930.0,19780.3,40710.3,3.4,0.2,1.3,
47,Amravati,1996,0,,1240964.0,1162644.5000000002,2403608.499999999,197.00000000000003,937.0000000000002,76.49999999999999,,,,,,,,,,,,,,,,,20930.0,19780.3,40710.3,3.4,0.2,1.3,
48,Amravati,1997,0,,1261894.0,1182424.8000000003,2444318.799999999,200.40000000000003,937.2000000000003,77.79999999999998,,,,,,,,,,,,,,,,,20930.0,19780.3,40710.3,3.4,0.2,1.3,
49,Amravati,1998,0,,1282824.0,1202205.1000000003,2485029.0999999987,203.80000000000004,937.4000000000003,79.09999999999998,,,,,,,,,,,,,,,,,20930.0,19780.3,40710.3,3.4,0.2,1.3,
50,Amravati,1999,0,,1303754.0,1221985.4000000004,2525739.3999999985,207.20000000000005,937.6000000000004,80.39999999999998,,,,,,,,,,,,,,,,,20930.0,19780.3,40710.3,3.4,0.2,1.3,
51,Amravati,2000,0,,1324684.0,1241765.7000000004,2566449.6999999983,210.60000000000005,937.8000000000004,81.69999999999997,,,,,,,,,,,,,,,,,20930.0,19780.3,40710.3,3.4,0.2,1.3,
52,Amravati,2001,0,2001.0,1345614.0,1261546.0000000005,2607159.999999998,214.00000000000006,938.0000000000005,82.99999999999997,2011.0,2011.0,1480768.0,1407677.0,2888445.0,237.0,951.0,87.0,2021.0,135154.0,146131.0,281285.0,23.0,13.0,4.0,10.0,13515.4,14613.1,28128.5,2.3,1.3,0.4,1.0
53,Amravati,2002,0,,1359129.4,1276159.1000000006,2635288.499999998,216.30000000000007,939.3000000000004,83.39999999999998,,,,,,,,,,,,,,,,,13515.4,14613.1,28128.5,2.3,1.3,0.4,
54,Amravati,2003,0,,1372644.7999999998,1290772.2000000007,2663416.999999998,218.60000000000008,940.6000000000004,83.79999999999998,,,,,,,,,,,,,,,,,13515.4,14613.1,28128.5,2.3,1.3,0.4,
55,Amravati,2004,0,,1386160.1999999997,1305385.3000000007,2691545.499999998,220.9000000000001,941.9000000000003,84.19999999999999,,,,,,,,,,,,,,,,,13515.4,14613.1,28128.5,2.3,1.3,0.4,
56,Amravati,2005,0,,1399675.5999999996,1319998.4000000008,2719673.999999998,223.2000000000001,943.2000000000003,84.6,,,,,,,,,,,,,,,,,13515.4,14613.1,28128.5,2.3,1.3,0.4,
57,Amravati,2006,0,,1413190.9999999995,1334611.500000001,2747802.499999998,225.5000000000001,944.5000000000002,85.0,,,,,,,,,,,,,,,,,13515.4,14613.1,28128.5,2.3,1.3,0.4,
58,Amravati,2007,0,,1426706.3999999994,1349224.600000001,2775930.999999998,227.80000000000013,945.8000000000002,85.4,,,,,,,,,,,,,,,,,13515.4,14613.1,28128.5,2.3,1.3,0.4,
59,Amravati,2008,0,,1440221.7999999993,1363837.7000000011,2804059.499999998,230.10000000000014,947.1000000000001,85.80000000000001,,,,,,,,,,,,,,,,,13515.4,14613.1,28128.5,2.3,1.3,0.4,
60,Amravati,2009,0,,1453737.1999999993,1378450.8000000012,2832187.999999998,232.40000000000015,948.4000000000001,86.20000000000002,,,,,,,,,,,,,,,,,13515.4,14613.1,28128.5,2.3,1.3,0.4,
61,Amravati,2010,0,,1467252.5999999992,1393063.9000000013,2860316.499999998,234.70000000000016,949.7,86.60000000000002,,,,,,,,,,,,,,,,,13515.4,14613.1,28128.5,2.3,1.3,0.4,
62,Amravati,2011,0,2011.0,1480767.999999999,1407677.0000000014,2888444.999999998,237.00000000000017,951.0,87.00000000000003,2021.0,,,,,,,,,,,,,,,,13515.4,14613.1,28128.5,2.3,1.3,0.4,
63,Aurangabad,1991,0,1991.0,1151693.0,1062086.0,2213779.0,218.0,922.0,57.0,2001.0,2001.0,1505363.0,1391650.0,2897013.0,286.0,924.0,73.0,2011.0,353670.0,329564.0,683234.0,68.0,2.0,16.0,10.0,35367.0,32956.4,68323.4,6.8,0.2,1.6,1.0
64,Aurangabad,1992,0,,1187060.0,1095042.4,2282102.4,224.8,922.2,58.6,,,,,,,,,,,,,,,,,35367.0,32956.4,68323.4,6.8,0.2,1.6,
65,Aurangabad,1993,0,,1222427.0,1127998.7999999998,2350425.8,231.60000000000002,922.4000000000001,60.2,,,,,,,,,,,,,,,,,35367.0,32956.4,68323.4,6.8,0.2,1.6,
66,Aurangabad,1994,0,,1257794.0,1160955.1999999997,2418749.1999999997,238.40000000000003,922.6000000000001,61.800000000000004,,,,,,,,,,,,,,,,,35367.0,32956.4,68323.4,6.8,0.2,1.6,
67,Aurangabad,1995,0,,1293161.0,1193911.5999999996,2487072.5999999996,245.20000000000005,922.8000000000002,63.400000000000006,,,,,,,,,,,,,,,,,35367.0,32956.4,68323.4,6.8,0.2,1.6,
68,Aurangabad,1996,0,,1328528.0,1226867.9999999995,2555395.9999999995,252.00000000000006,923.0000000000002,65.0,,,,,,,,,,,,,,,,,35367.0,32956.4,68323.4,6.8,0.2,1.6,
69,Aurangabad,1997,0,,1363895.0,1259824.3999999994,2623719.3999999994,258.80000000000007,923.2000000000003,66.6,,,,,,,,,,,,,,,,,35367.0,32956.4,68323.4,6.8,0.2,1.6,
70,Aurangabad,1998,0,,1399262.0,1292780.7999999993,2692042.7999999993,265.6000000000001,923.4000000000003,68.19999999999999,,,,,,,,,,,,,,,,,35367.0,32956.4,68323.4,6.8,0.2,1.6,
71,Aurangabad,1999,0,,1434629.0,1325737.1999999993,2760366.1999999993,272.4000000000001,923.6000000000004,69.79999999999998,,,,,,,,,,,,,,,,,35367.0,32956.4,68323.4,6.8,0.2,1.6,
72,Aurangabad,2000,0,,1469996.0,1358693.5999999992,2828689.599999999,279.2000000000001,923.8000000000004,71.39999999999998,,,,,,,,,,,,,,,,,35367.0,32956.4,68323.4,6.8,0.2,1.6,
73,Aurangabad,2001,0,2001.0,1505363.0,1391649.999999999,2897012.999999999,286.0000000000001,924.0000000000005,72.99999999999997,2011.0,2011.0,1924469.0,1776813.0,3701282.0,365.0,923.0,79.0,2021.0,419106.0,385163.0,804269.0,79.0,-1.0,6.0,10.0,41910.6,38516.3,80426.9,7.9,-0.1,0.6,1.0
74,Aurangabad,2002,0,,1547273.6,1430166.299999999,2977439.899999999,293.9000000000001,923.9000000000004,73.59999999999997,,,,,,,,,,,,,,,,,41910.6,38516.3,80426.9,7.9,-0.1,0.6,
75,Aurangabad,2003,0,,1589184.2000000002,1468682.5999999992,3057866.799999999,301.80000000000007,923.8000000000004,74.19999999999996,,,,,,,,,,,,,,,,,41910.6,38516.3,80426.9,7.9,-0.1,0.6,
76,Aurangabad,2004,0,,1631094.8000000003,1507198.8999999992,3138293.699999999,309.70000000000005,923.7000000000004,74.79999999999995,,,,,,,,,,,,,,,,,41910.6,38516.3,80426.9,7.9,-0.1,0.6,
77,Aurangabad,2005,0,,1673005.4000000004,1545715.1999999993,3218720.5999999987,317.6,923.6000000000004,75.39999999999995,,,,,,,,,,,,,,,,,41910.6,38516.3,80426.9,7.9,-0.1,0.6,
78,Aurangabad,2006,0,,1714916.0000000005,1584231.4999999993,3299147.4999999986,325.5,923.5000000000003,75.99999999999994,,,,,,,,,,,,,,,,,41910.6,38516.3,80426.9,7.9,-0.1,0.6,
79,Aurangabad,2007,0,,1756826.6000000006,1622747.7999999993,3379574.3999999985,333.4,923.4000000000003,76.59999999999994,,,,,,,,,,,,,,,,,41910.6,38516.3,80426.9,7.9,-0.1,0.6,
80,Aurangabad,2008,0,,1798737.2000000007,1661264.0999999994,3460001.2999999984,341.29999999999995,923.3000000000003,77.19999999999993,,,,,,,,,,,,,,,,,41910.6,38516.3,80426.9,7.9,-0.1,0.6,
81,Aurangabad,2009,0,,1840647.8000000007,1699780.3999999994,3540428.1999999983,349.19999999999993,923.2000000000003,77.79999999999993,,,,,,,,,,,,,,,,,41910.6,38516.3,80426.9,7.9,-0.1,0.6,
82,Aurangabad,2010,0,,1882558.4000000008,1738296.6999999995,3620855.099999998,357.0999999999999,923.1000000000003,78.39999999999992,,,,,,,,,,,,,,,,,41910.6,38516.3,80426.9,7.9,-0.1,0.6,
83,Aurangabad,2011,0,2011.0,1924469.000000001,1776812.9999999995,3701281.999999998,364.9999999999999,923.0000000000002,78.99999999999991,2021.0,,,,,,,,,,,,,,,,41910.6,38516.3,80426.9,7.9,-0.1,0.6,
84,Bhandara,1991,0,1991.0,1060275.0,1047354.0,2107629.0,516.0,988.0,65.0,2001.0,2001.0,573445.0,562701.0,1136146.0,278.0,981.0,78.0,2011.0,-486830.0,-484653.0,-971483.0,-238.0,-7.0,13.0,10.0,-48683.0,-48465.3,-97148.3,-23.8,-0.7,1.3,1.0
85,Bhandara,1992,0,,1011592.0,998888.7,2010480.7,492.2,987.3,66.3,,,,,,,,,,,,,,,,,-48683.0,-48465.3,-97148.3,-23.8,-0.7,1.3,
86,Bhandara,1993,0,,962909.0,950423.3999999999,1913332.4,468.4,986.5999999999999,67.6,,,,,,,,,,,,,,,,,-48683.0,-48465.3,-97148.3,-23.8,-0.7,1.3,
87,Bhandara,1994,0,,914226.0,901958.0999999999,1816184.0999999999,444.59999999999997,985.8999999999999,68.89999999999999,,,,,,,,,,,,,,,,,-48683.0,-48465.3,-97148.3,-23.8,-0.7,1.3,
88,Bhandara,1995,0,,865543.0,853492.7999999998,1719035.7999999998,420.79999999999995,985.1999999999998,70.19999999999999,,,,,,,,,,,,,,,,,-48683.0,-48465.3,-97148.3,-23.8,-0.7,1.3,
89,Bhandara,1996,0,,816860.0,805027.4999999998,1621887.4999999998,396.99999999999994,984.4999999999998,71.49999999999999,,,,,,,,,,,,,,,,,-48683.0,-48465.3,-97148.3,-23.8,-0.7,1.3,
90,Bhandara,1997,0,,768177.0,756562.1999999997,1524739.1999999997,373.19999999999993,983.7999999999997,72.79999999999998,,,,,,,,,,,,,,,,,-48683.0,-48465.3,-97148.3,-23.8,-0.7,1.3,
91,Bhandara,1998,0,,719494.0,708096.8999999997,1427590.8999999997,349.3999999999999,983.0999999999997,74.09999999999998,,,,,,,,,,,,,,,,,-48683.0,-48465.3,-97148.3,-23.8,-0.7,1.3,
92,Bhandara,1999,0,,670811.0,659631.5999999996,1330442.5999999996,325.5999999999999,982.3999999999996,75.39999999999998,,,,,,,,,,,,,,,,,-48683.0,-48465.3,-97148.3,-23.8,-0.7,1.3,
93,Bhandara,2000,0,,622128.0,611166.2999999996,1233294.2999999996,301.7999999999999,981.6999999999996,76.69999999999997,,,,,,,,,,,,,,,,,-48683.0,-48465.3,-97148.3,-23.8,-0.7,1.3,
94,Bhandara,2001,0,2001.0,573445.0,562700.9999999995,1136145.9999999995,277.9999999999999,980.9999999999995,77.99999999999997,2011.0,2011.0,605520.0,594814.0,1200334.0,294.0,982.0,84.0,2021.0,32075.0,32113.0,64188.0,16.0,1.0,6.0,10.0,3207.5,3211.3,6418.8,1.6,0.1,0.6,1.0
95,Bhandara,2002,0,,576652.5,565912.2999999996,1142564.7999999996,279.5999999999999,981.0999999999996,78.59999999999997,,,,,,,,,,,,,,,,,3207.5,3211.3,6418.8,1.6,0.1,0.6,
96,Bhandara,2003,0,,579860.0,569123.5999999996,1148983.5999999996,281.19999999999993,981.1999999999996,79.19999999999996,,,,,,,,,,,,,,,,,3207.5,3211.3,6418.8,1.6,0.1,0.6,
97,Bhandara,2004,0,,583067.5,572334.8999999997,1155402.3999999997,282.79999999999995,981.2999999999996,79.79999999999995,,,,,,,,,,,,,,,,,3207.5,3211.3,6418.8,1.6,0.1,0.6,
98,Bhandara,2005,0,,586275.0,575546.1999999997,1161821.1999999997,284.4,981.3999999999996,80.39999999999995,,,,,,,,,,,,,,,,,3207.5,3211.3,6418.8,1.6,0.1,0.6,
99,Bhandara,2006,0,,589482.5,578757.4999999998,1168239.9999999998,286.0,981.4999999999997,80.99999999999994,,,,,,,,,,,,,,,,,3207.5,3211.3,6418.8,1.6,0.1,0.6,
100,Bhandara,2007,0,,592690.0,581968.7999999998,1174658.7999999998,287.6,981.5999999999997,81.59999999999994,,,,,,,,,,,,,,,,,3207.5,3211.3,6418.8,1.6,0.1,0.6,
101,Bhandara,2008,0,,595897.5,585180.0999999999,1181077.5999999999,289.20000000000005,981.6999999999997,82.19999999999993,,,,,,,,,,,,,,,,,3207.5,3211.3,6418.8,1.6,0.1,0.6,
102,Bhandara,2009,0,,599105.0,588391.3999999999,1187496.4,290.80000000000007,981.7999999999997,82.79999999999993,,,,,,,,,,,,,,,,,3207.5,3211.3,6418.8,1.6,0.1,0.6,
103,Bhandara,2010,0,,602312.5,591602.7,1193915.2,292.4000000000001,981.8999999999997,83.39999999999992,,,,,,,,,,,,,,,,,3207.5,3211.3,6418.8,1.6,0.1,0.6,
104,Bhandara,2011,0,2011.0,605520.0,594814.0,1200334.0,294.0000000000001,981.9999999999998,83.99999999999991,2021.0,,,,,,,,,,,,,,,,3207.5,3211.3,6418.8,1.6,0.1,0.6,
105,Bid,1991,0,1991.0,937410.0,884662.0,1822072.0,170.0,944.0,50.0,2001.0,2001.0,1116356.0,1044894.0,2161250.0,202.0,936.0,68.0,2011.0,178946.0,160232.0,339178.0,32.0,-8.0,18.0,10.0,17894.6,16023.2,33917.8,3.2,-0.8,1.8,1.0
106,Bid,1992,0,,955304.6,900685.2,1855989.8,173.2,943.2,51.8,,,,,,,,,,,,,,,,,17894.6,16023.2,33917.8,3.2,-0.8,1.8,
107,Bid,1993,0,,973199.2,916708.3999999999,1889907.6,176.39999999999998,942.4000000000001,53.599999999999994,,,,,,,,,,,,,,,,,17894.6,16023.2,33917.8,3.2,-0.8,1.8,
108,Bid,1994,0,,991093.7999999999,932731.5999999999,1923825.4000000001,179.59999999999997,941.6000000000001,55.39999999999999,,,,,,,,,,,,,,,,,17894.6,16023.2,33917.8,3.2,-0.8,1.8,
109,Bid,1995,0,,1008988.3999999999,948754.7999999998,1957743.2000000002,182.79999999999995,940.8000000000002,57.19999999999999,,,,,,,,,,,,,,,,,17894.6,16023.2,33917.8,3.2,-0.8,1.8,
110,Bid,1996,0,,1026882.9999999999,964777.9999999998,1991661.0000000002,185.99999999999994,940.0000000000002,58.999999999999986,,,,,,,,,,,,,,,,,17894.6,16023.2,33917.8,3.2,-0.8,1.8,
111,Bid,1997,0,,1044777.5999999999,980801.1999999997,2025578.8000000003,189.19999999999993,939.2000000000003,60.79999999999998,,,,,,,,,,,,,,,,,17894.6,16023.2,33917.8,3.2,-0.8,1.8,
112,Bid,1998,0,,1062672.2,996824.3999999997,2059496.6000000003,192.39999999999992,938.4000000000003,62.59999999999998,,,,,,,,,,,,,,,,,17894.6,16023.2,33917.8,3.2,-0.8,1.8,
113,Bid,1999,0,,1080566.8,1012847.5999999996,2093414.4000000004,195.5999999999999,937.6000000000004,64.39999999999998,,,,,,,,,,,,,,,,,17894.6,16023.2,33917.8,3.2,-0.8,1.8,
114,Bid,2000,0,,1098461.4000000001,1028870.7999999996,2127332.2,198.7999999999999,936.8000000000004,66.19999999999997,,,,,,,,,,,,,,,,,17894.6,16023.2,33917.8,3.2,-0.8,1.8,
115,Bid,2001,0,2001.0,1116356.0000000002,1044893.9999999995,2161250.0,201.9999999999999,936.0000000000005,67.99999999999997,2011.0,2011.0,1349106.0,1235943.0,2585049.0,242.0,916.0,77.0,2021.0,232750.0,191049.0,423799.0,40.0,-20.0,9.0,10.0,23275.0,19104.9,42379.9,4.0,-2.0,0.9,1.0
116,Bid,2002,0,,1139631.0000000002,1063998.8999999994,2203629.9,205.9999999999999,934.0000000000005,68.89999999999998,,,,,,,,,,,,,,,,,23275.0,19104.9,42379.9,4.0,-2.0,0.9,
117,Bid,2003,0,,1162906.0000000002,1083103.7999999993,2246009.8,209.9999999999999,932.0000000000005,69.79999999999998,,,,,,,,,,,,,,,,,23275.0,19104.9,42379.9,4.0,-2.0,0.9,
118,Bid,2004,0,,1186181.0000000002,1102208.6999999993,2288389.6999999997,213.9999999999999,930.0000000000005,70.69999999999999,,,,,,,,,,,,,,,,,23275.0,19104.9,42379.9,4.0,-2.0,0.9,
119,Bid,2005,0,,1209456.0000000002,1121313.5999999992,2330769.5999999996,217.9999999999999,928.0000000000005,71.6,,,,,,,,,,,,,,,,,23275.0,19104.9,42379.9,4.0,-2.0,0.9,
120,Bid,2006,0,,1232731.0000000002,1140418.499999999,2373149.4999999995,221.9999999999999,926.0000000000005,72.5,,,,,,,,,,,,,,,,,23275.0,19104.9,42379.9,4.0,-2.0,0.9,
121,Bid,2007,0,,1256006.0000000002,1159523.399999999,2415529.3999999994,225.9999999999999,924.0000000000005,73.4,,,,,,,,,,,,,,,,,23275.0,19104.9,42379.9,4.0,-2.0,0.9,
122,Bid,2008,0,,1279281.0000000002,1178628.2999999989,2457909.2999999993,229.9999999999999,922.0000000000005,74.30000000000001,,,,,,,,,,,,,,,,,23275.0,19104.9,42379.9,4.0,-2.0,0.9,
