,City_Town_Village_Area,Type_of_Location,TS,year_number,month_number,NO2_Median,RSPM_PM10_Median,SO2_Median,SPM_Median,Median_SO2_MOM_diff,Median_NO2_MOM_diff,Median_RSPM_PM10_MOM_diff,Median_SPM_MOM_diff,NO2_P10,RSPM_PM10_P10,SO2_P10,SPM_P10,P10_NO2_MOM_diff,P10_SO2_MOM_diff,P10_RSPM_PM10_MOM_diff,P10_SPM_MOM_diff,NO2_P90,RSPM_PM10_P90,SO2_P90,SPM_P90,month_number_diff,P90_NO2_MOM_diff,P90_SO2_MOM_diff,P90_RSPM_PM10_MOM_diff,P90_SPM_MOM_diff,year_number_diff,NO2_Median_YOY_diff,SO2_Median_YOY_diff,RSPM_PM10_Median_YOY_diff,SPM_Median_YOY_diff,NO2_P10_YOY_diff,SO2_P10_YOY_diff,RSPM_PM10_P10_YOY_diff,SPM_P10_YOY_diff,NO2_P90_YOY_diff,SO2_P90_YOY_diff,RSPM_PM10_P90_YOY_diff,SPM_P90_YOY_diff
2997,Nagpur,Residential,20090020,2009,2,33.2,104.0,10.0,175.0,0.34999999999999964,0.7000000000000028,18.0,4.0,18.300000000000004,36.6,4.56,73.0,0.7800000000000047,1.1599999999999993,-0.29999999999999716,13.799999999999997,56.2,146.0,10.88,312.0,1.0,17.18,0.09000000000000163,-4.199999999999989,80.99999999999991,1.0,7.050000000000004,0.9000000000000004,-1.0,-30.0,1.8499999999999979,0.9099999999999997,-29.199999999999996,-40.400000000000006,20.36,0.030000000000001137,-49.69999999999999,26.0
2998,Nagpur,Residential,20100020,2010,2,34.0,103.0,8.9166666665,122.0,-1.0833333335000006,-7.0,-9.0,-24.0,16.8,59.0,2.0,87.9,-10.333333335999999,0.0,-12.0,-5.099999999999994,56.466666667000005,142.0,12.0,266.46666664,1.0,-14.133333333000017,-1.0,-40.133333359999995,-23.133333330000085,1.0,0.7999999999999972,-1.0833333335000006,-1.0,-53.0,-1.5000000000000036,-2.5599999999999996,22.4,14.900000000000006,0.26666666700000263,1.1199999999999992,-4.0,-45.53333335999997
2999,Nagpur,Residential,20110020,2011,2,35.0,94.0,5.0,,-5.0,-4.0,-17.0,,17.6,63.2,2.0,,-4.399999999999999,0.0,-3.0,,59.8,129.0,12.0,,1.0,-0.20000000000000284,-1.9000000000000021,-93.6,,1.0,1.0,-3.9166666664999994,-9.0,,0.8000000000000007,0.0,4.200000000000003,,3.3333333329999917,0.0,-13.0,
3000,Nagpur,Residential,20120020,2012,2,31.5,93.5,10.0,,0.0,-1.5,14.5,,5.0,43.5,2.0,,-18.000000000000004,0.0,0.5,,48.0,160.3,13.0,,1.0,-7.200000000000003,1.0,28.399999999999977,,1.0,-3.5,5.0,-0.5,,-12.600000000000001,0.0,-19.700000000000003,,-11.799999999999997,1.0,31.30000000000001,
3001,Nagpur,Residential,20130020,2013,2,29.0,74.0,10.0,,0.0,0.0,11.0,,24.8,50.6,8.0,,1.8000000000000007,-1.0,10.100000000000001,,38.200000000000024,115.4,13.0,,1.0,-13.399999999999984,-1.0,10.400000000000006,,1.0,-2.5,0.0,-19.5,,19.8,6.0,7.100000000000001,,-9.799999999999976,0.0,-44.900000000000006,
3002,Nagpur,Residential,20140020,2014,2,27.0,67.0,10.0,,0.0,0.0,-5.0,,20.2,53.6,8.0,,-0.3000000000000007,0.5,6.600000000000001,,40.2,90.0,12.0,,1.0,-5.799999999999997,-1.5,-21.0,,1.0,-2.0,0.0,-7.0,,-4.600000000000001,0.0,3.0,,1.9999999999999787,-1.0,-25.400000000000006,
3003,Nagpur,Residential,20150020,2015,2,32.0,74.0,10.0,,-1.0,-4.0,5.0,,19.0,51.0,2.0,,-5.100000000000001,-7.0,-1.0,,45.0,116.9,12.0,,1.0,-0.8999999999999986,-1.9000000000000004,12.100000000000009,,1.0,5.0,0.0,7.0,,-1.1999999999999993,-6.0,-2.6000000000000014,,4.799999999999997,0.0,26.900000000000006,
3004,Nagpur,Residential,19900030,1990,3,25.450000000000006,,12.95,254.5,2.8499999999999983,7.700000000000002,,-93.5,12.78,,6.539999999999999,163.70000000000005,-4.130000000000001,-2.6000000000000014,,-184.29999999999995,42.46,,22.09,345.3,1.0,23.87,11.029999999999998,,-2.6999999999999886,-25.0,,,,,,,,,,,,
3005,Nagpur,Residential,19910030,1991,3,12.05,,6.8,211.0,-3.8,-4.649999999999999,,-54.0,6.57,,5.5299999999999985,179.60000000000005,-2.289999999999999,0.06999999999999851,,-31.299999999999955,16.689999999999998,,8.84,263.4,1.0,-9.950000000000003,-6.970000000000001,,-53.60000000000002,1.0,-13.400000000000006,-6.1499999999999995,,-43.5,-6.209999999999999,-1.0100000000000007,,15.900000000000006,-25.770000000000003,-13.25,,-81.90000000000003
3006,Nagpur,Residential,19920030,1992,3,17.5,,11.4,309.0,-0.15000000000000036,-1.3999999999999986,,-32.5,8.379999999999999,,10.84,251.40000000000003,1.429999999999998,3.0,,42.200000000000045,25.58,,12.6,416.2000000000001,1.0,-2.470000000000006,-0.14000000000000057,,29.90000000000009,1.0,5.449999999999999,4.6000000000000005,,98.0,1.8099999999999987,5.310000000000001,,71.79999999999998,8.89,3.76,,152.80000000000013
3007,Nagpur,Residential,19930030,1993,3,5.4,,6.0,,0.0,-5.0,,,3.5600000000000005,,6.000000000000001,,-2.84,0.0,,,19.96,,7.120000000000001,,1.0,-6.84,-1.9199999999999982,,,1.0,-12.1,-5.4,,,-4.8199999999999985,-4.839999999999999,,,-5.619999999999997,-5.479999999999999,,
3008,Nagpur,Residential,19940030,1994,3,15.8,,6.0,248.0,0.0,4.800000000000002,,27.0,14.760000000000002,,6.000000000000001,99.2,4.320000000000002,0.0,,-20.200000000000003,19.24,,9.28,309.6,1.0,1.9199999999999982,0.2400000000000002,,64.60000000000002,1.0,10.4,0.0,,,11.200000000000001,0.0,,,-0.7200000000000024,2.1599999999999984,,
3009,Nagpur,Residential,19950030,1995,3,20.4,,7.55,234.0,-1.95,3.299999999999997,,-13.0,15.920000000000002,,6.0,167.3,0.39000000000000234,0.0,,-38.5,21.590000000000003,,18.76,283.2000000000001,1.0,-0.16000000000000014,0.9299999999999962,,-1.4999999999998863,1.0,4.599999999999998,1.5499999999999998,,-14.0,1.1600000000000001,-8.881784197001252e-16,,68.10000000000001,2.350000000000005,9.480000000000002,,-26.39999999999992
3010,Nagpur,Residential,19960030,1996,3,16.4,,6.2,255.0,-0.5499999999999998,0.8499999999999979,,-7.5,13.88,,5.300000000000002,172.5,3.280000000000001,-1.259999999999999,,13.199999999999989,18.92,,6.82,299.0,1.0,-11.030000000000005,-0.1200000000000001,,-26.100000000000023,1.0,-4.0,-1.3499999999999996,,21.0,-2.040000000000001,-0.6999999999999984,,5.199999999999989,-2.6700000000000017,-11.940000000000001,,15.799999999999898
3011,Nagpur,Residential,19970030,1997,3,20.4,,7.65,264.5,-1.9499999999999995,-5.5,,-17.5,14.900000000000002,,6.09,173.8,-4.52,-0.6600000000000001,,-35.89999999999998,24.01,,10.47,351.7,1.0,-13.969999999999995,-1.2799999999999976,,-6.100000000000023,1.0,4.0,1.4500000000000002,,9.5,1.0200000000000014,0.7899999999999983,,1.3000000000000114,5.09,3.6500000000000004,,52.69999999999999
3012,Nagpur,Residential,19980030,1998,3,23.3,,6.15,201.5,0.15000000000000036,8.950000000000003,,38.5,15.05,,3.83,156.3,2.200000000000001,-1.6100000000000003,,40.30000000000001,32.459999999999994,,6.79,233.40000000000003,1.0,8.97999999999999,0.3700000000000001,,30.400000000000034,1.0,2.900000000000002,-1.5,,-63.0,0.14999999999999858,-2.26,,-17.5,8.449999999999992,-3.6800000000000006,,-118.29999999999995
3013,Nagpur,Residential,19990030,1999,3,18.55,,6.0,233.5,-0.09999999999999963,-4.199999999999998,,32.0,16.990000000000002,,6.0,173.10000000000005,4.670000000000002,0.6999999999999984,,19.400000000000063,20.11,,6.0,293.9000000000001,1.0,-20.140000000000008,-0.5500000000000016,,51.60000000000008,1.0,-4.75,-0.15000000000000036,,32.0,1.9400000000000013,2.17,,16.80000000000004,-12.349999999999994,-0.79,,60.50000000000006
3014,Nagpur,Residential,20000030,2000,3,21.25,,6.75,148.0,-0.25,0.10000000000000142,,-19.5,14.7,,6.26,123.4,-0.3000000000000007,0.05000000000000071,,-23.099999999999994,30.040000000000006,,8.780000000000001,250.3,1.0,-4.749999999999993,1.410000000000001,,41.5,1.0,2.6999999999999993,0.75,,-85.5,-2.2900000000000027,0.2599999999999998,,-49.700000000000045,9.930000000000007,2.780000000000001,,-43.60000000000008
3015,Nagpur,Residential,20010030,2001,3,18.200000000000006,,7.65,179.5,0.3500000000000005,-0.75,,-86.5,15.14,,6.0,140.7,-1.5600000000000058,0.0,,-101.9,24.13,,9.79,232.3,1.0,-3.580000000000002,0.48999999999999844,,-50.80000000000001,1.0,-3.0499999999999936,0.9000000000000004,,31.5,0.4400000000000013,-0.2599999999999998,,17.299999999999983,-5.910000000000007,1.009999999999998,,-18.0
3016,Nagpur,Residential,20020030,2002,3,17.1,,8.1,247.0,-0.9000000000000004,-1.1999999999999993,,33.5,15.32,,6.209999999999999,197.9,-2.219999999999999,-0.4800000000000013,,26.5,18.18,,9.92,301.7,1.0,-1.7899999999999991,-0.9700000000000006,,62.89999999999998,1.0,-1.100000000000005,0.4499999999999993,,67.5,0.17999999999999972,0.20999999999999908,,57.20000000000002,-5.949999999999999,0.13000000000000078,,69.39999999999998
3017,Nagpur,Residential,20030030,2003,3,14.5,,6.0,160.0,0.0,2.5,,-11.0,5.7,,4.0,74.60000000000002,-2.3,0.20000000000000018,,-11.399999999999977,36.3,,12.0,267.4,1.0,10.299999999999997,5.800000000000002,,-74.60000000000002,1.0,-2.6000000000000014,-2.0999999999999996,,-87.0,-9.620000000000001,-2.209999999999999,,-123.29999999999998,18.119999999999997,2.08,,-34.30000000000001
3018,Nagpur,Residential,20040030,2004,3,17.1,52.7,9.2,207.0,0.04999999999999893,0.20000000000000284,-5.299999999999997,-2.800000000000012,15.62,37.38,8.2,170.22,1.0699999999999985,0.049999999999998934,1.8800000000000026,-8.780000000000001,19.78,77.94,11.1,265.9,1.0,-0.46999999999999886,0.9499999999999993,0.09000000000000341,3.5,1.0,2.6000000000000014,3.1999999999999993,,47.0,9.919999999999998,4.199999999999999,,95.61999999999998,-16.519999999999996,-0.9000000000000004,,-1.5
3019,Nagpur,Residential,20050030,2005,3,22.75,72.0,9.75,201.0,1.25,2.3500000000000014,14.0,8.0,10.66,30.8,8.17,158.3,1.1600000000000001,0.07000000000000028,1.8000000000000007,25.30000000000001,43.89,113.80000000000004,10.5,373.8,1.0,10.740000000000002,1.4000000000000004,-24.19999999999996,84.80000000000001,1.0,5.649999999999999,0.5500000000000007,19.299999999999997,-6.0,-4.959999999999999,-0.02999999999999936,-6.580000000000002,-11.919999999999987,24.11,-0.5999999999999996,35.86000000000004,107.90000000000003
3020,Nagpur,Residential,20060030,2006,3,28.0,42.0,9.2,175.0,-0.5,-4.299999999999997,-3.5,0.0,21.51,22.0,8.16,124.0,-2.129999999999999,-1.0,-4.0,-19.5,36.76000000000001,89.0,10.1,188.0,1.0,-2.9199999999999804,-2.659999999999995,-9.5,-19.0,1.0,5.25,-0.5500000000000007,-30.0,-26.0,10.850000000000001,-0.009999999999999787,-8.8,-34.30000000000001,-7.129999999999988,-0.40000000000000036,-24.80000000000004,-185.8
3021,Nagpur,Residential,20070030,2007,3,26.8,82.0,10.0,192.5,0.1999999999999993,-3.5999999999999983,7.0,10.5,16.12,56.0,4.12,106.0,-1.3399999999999999,0.7199999999999998,14.200000000000003,6.599999999999994,46.66,164.0,11.78,312.5,1.0,7.049999999999997,-0.11000000000000121,-33.599999999999994,-33.7000000000001,1.0,-1.1999999999999993,0.8000000000000007,40.0,17.5,-5.390000000000001,-4.04,34.0,-18.0,9.899999999999984,1.6799999999999997,75.0,124.5
3022,Nagpur,Residential,20080030,2008,3,22.950000000000006,90.5,9.0,183.5,-0.09999999999999963,-3.199999999999996,-14.5,-21.5,12.240000000000002,53.40000000000001,3.5900000000000003,84.80000000000003,-4.210000000000004,-0.05999999999999961,-12.399999999999984,-28.59999999999998,37.14,157.8,10.14,352.5,1.0,1.2999999999999972,-0.7099999999999991,-37.89999999999998,66.5,1.0,-3.8499999999999943,-1.0,8.5,-9.0,-3.879999999999999,-0.5299999999999998,-2.599999999999987,-21.199999999999974,-9.519999999999996,-1.6399999999999988,-6.199999999999989,40.0
3023,Nagpur,Residential,20090030,2009,3,33.65,92.0,9.4,149.0,-0.5999999999999996,0.4499999999999957,-12.0,-26.0,22.250000000000004,30.8,4.69,97.2,3.9499999999999993,0.13000000000000078,-5.800000000000001,24.200000000000003,46.98,145.2,10.0,280.40000000000003,1.0,-9.220000000000006,-0.8800000000000008,-0.8000000000000114,-31.599999999999966,1.0,10.699999999999992,0.40000000000000036,1.5,-34.5,10.010000000000002,1.1,-22.600000000000012,12.399999999999977,9.839999999999996,-0.14000000000000057,-12.600000000000023,-72.09999999999997
3024,Nagpur,Residential,20100030,2010,3,30.5,96.666666665,3.0,161.0,-5.9166666664999985,-3.5,-6.333333334999992,39.0,11.249999999000002,54.7,2.0,76.0,-5.550000000999999,0.0,-4.299999999999997,-11.900000000000006,63.016666668999996,167.19999998999995,10.7,264.0,1.0,6.55000000199999,-1.3000000000000007,25.199999989999952,-2.466666640000028,1.0,-3.1499999999999986,-6.4,4.666666664999994,12.0,-11.000000001000002,-2.6900000000000004,23.900000000000002,-21.200000000000003,16.036666669,0.6999999999999993,21.999999989999964,-16.400000000000034
3025,Nagpur,Residential,20110030,2011,3,35.0,96.0,8.0,,3.0,0.0,2.0,,12.0,59.0,2.0,,-5.600000000000001,0.0,-4.200000000000003,,66.0,158.0,13.0,,1.0,6.200000000000003,1.0,29.0,,1.0,4.5,5.0,-0.6666666649999939,,0.7500000009999983,0.0,4.299999999999997,,2.9833333310000043,2.3000000000000007,-9.199999989999952,
3026,Nagpur,Residential,20120030,2012,3,31.0,74.0,10.0,,0.0,-0.5,-19.5,,5.0,37.0,2.0,,0.0,0.0,-6.5,,45.0,211.0,13.0,,1.0,-3.0,0.0,50.69999999999999,,1.0,-4.0,2.0,-22.0,,-7.0,0.0,-22.0,,-21.0,0.0,53.0,
3027,Nagpur,Residential,20130030,2013,3,29.0,69.5,10.0,,0.0,0.0,-4.5,,22.0,48.1,8.0,,-2.8000000000000007,0.0,-2.5,,51.99999999999999,110.7,13.0,,1.0,13.799999999999969,0.0,-4.700000000000003,,1.0,-2.0,0.0,-4.5,,17.0,6.0,11.100000000000001,,6.999999999999993,0.0,-100.3,
3028,Nagpur,Residential,20140030,2014,3,26.0,70.5,10.0,,0.0,-1.0,3.5,,22.0,58.0,9.0,,1.8000000000000007,1.0,4.399999999999999,,38.8,114.39999999999998,12.0,,1.0,-1.4000000000000057,0.0,24.399999999999977,,1.0,-3.0,0.0,1.0,,0.0,1.0,9.899999999999999,,-13.199999999999996,-1.0,3.6999999999999744,
3029,Nagpur,Residential,20150030,2015,3,34.5,63.0,11.0,,1.0,2.5,-11.0,,21.0,50.40000000000001,9.0,,2.0,7.0,-0.5999999999999872,,44.5,105.8,13.0,,1.0,-0.5,1.0,-11.100000000000009,,1.0,8.5,1.0,-7.5,,-1.0,0.0,-7.599999999999987,,5.700000000000003,1.0,-8.59999999999998,
3030,Nagpur,Residential,19900040,1990,4,13.4,,10.15,234.5,-2.799999999999999,-12.050000000000002,,-20.0,10.52,,6.06,198.6,-2.26,-0.47999999999999954,,34.89999999999995,24.820000000000004,,15.85,354.4000000000001,1.0,-17.639999999999997,-6.24,,9.10000000000008,-25.0,,,,,,,,,,,,
3031,Nagpur,Residential,19910040,1991,4,6.0,,6.5,288.0,-0.2999999999999998,-6.050000000000002,,77.0,5.920000000000001,,5.14,214.4,-0.6499999999999995,-0.3899999999999988,,34.799999999999955,15.6,,6.74,348.7999999999999,1.0,-1.089999999999998,-2.0999999999999996,,85.39999999999992,1.0,-7.4,-3.6500000000000004,,53.5,-4.599999999999999,-0.9199999999999999,,15.800000000000011,-9.220000000000004,-9.11,,-5.600000000000193
3032,Nagpur,Residential,19920040,1992,4,9.5,,8.85,243.0,-2.5500000000000007,-8.0,,-66.0,9.02,,6.57,191.8,0.6400000000000006,-4.27,,-59.60000000000002,9.98,,11.13,294.2,1.0,-15.599999999999998,-1.4699999999999989,,-122.00000000000011,1.0,3.5,2.3499999999999996,,-45.0,3.0999999999999988,1.4300000000000006,,-22.599999999999994,-5.619999999999999,4.390000000000001,,-54.59999999999991
3033,Nagpur,Residential,19930040,1993,4,18.0,,6.0,,0.0,12.6,,,8.0,,6.000000000000001,,4.4399999999999995,0.0,,,20.0,,9.28,,1.0,0.03999999999999915,2.1599999999999984,,,1.0,8.5,-2.8499999999999996,,,-1.0199999999999996,-0.5699999999999994,,,10.02,-1.8500000000000014,,
3034,Nagpur,Residential,19940040,1994,4,15.25,,6.0,217.5,0.0,-0.5500000000000007,,-30.5,14.17,,6.0,129.1,-0.5900000000000016,-8.881784197001252e-16,,29.89999999999999,16.330000000000002,,6.0,305.9,1.0,-2.9099999999999966,-3.2799999999999994,,-3.7000000000000455,1.0,-2.75,0.0,,,6.17,-8.881784197001252e-16,,,-3.669999999999998,-3.2799999999999994,,
3035,Nagpur,Residential,19950040,1995,4,14.15,,8.8,213.0,1.2500000000000009,-6.25,,-21.0,9.56,,6.0,158.8,-6.360000000000001,0.0,,-8.5,18.11,,16.990000000000002,294.5,1.0,-3.480000000000004,-1.7699999999999996,,11.299999999999898,1.0,-1.0999999999999996,2.8000000000000007,,-4.5,-4.609999999999999,0.0,,29.700000000000017,1.7799999999999976,10.990000000000002,,-11.399999999999977
3036,Nagpur,Residential,19960040,1996,4,11.0,,6.0,232.0,-0.20000000000000015,-5.399999999999999,,-23.0,9.84,,4.6,140.9,-4.040000000000001,-0.700000000000002,,-31.599999999999994,15.52,,7.54,322.4,1.0,-3.400000000000002,0.7199999999999998,,23.399999999999977,1.0,-3.1500000000000004,-2.8000000000000007,,19.0,0.27999999999999936,-1.4000000000000004,,-17.900000000000006,-2.59,-9.450000000000003,,27.899999999999977
3037,Nagpur,Residential,19970040,1997,4,13.45,,7.1,202.5,-0.5500000000000007,-6.949999999999998,,-62.0,9.01,,6.119999999999999,139.9,-5.890000000000002,0.02999999999999936,,-33.900000000000006,15.44,,7.870000000000001,278.4,1.0,-8.570000000000002,-2.5999999999999996,,-73.30000000000001,1.0,2.4499999999999993,1.0999999999999996,,-29.5,-0.8300000000000001,1.5199999999999996,,-1.0,-0.08000000000000007,0.33000000000000096,,-44.0
3038,Nagpur,Residential,19980040,1998,4,18.3,,6.0,230.0,-0.15000000000000036,-5.0,,28.5,14.31,,5.44,149.3,-0.7400000000000002,1.6100000000000003,,-7.0,24.88,,7.6800000000000015,302.3,1.0,-7.579999999999995,0.8900000000000015,,68.89999999999998,1.0,4.850000000000001,-1.0999999999999996,,27.5,5.300000000000001,-0.6799999999999988,,9.400000000000006,9.44,-0.1899999999999995,,23.900000000000034
3039,Nagpur,Residential,19990040,1999,4,14.5,,5.7,246.0,-0.2999999999999998,-4.050000000000002,,12.5,13.12,,5.050000000000002,174.5,-3.8700000000000028,-0.9499999999999984,,1.3999999999999488,27.64,,7.82,317.5,1.0,7.530000000000001,1.8200000000000003,,23.59999999999991,1.0,-3.8000000000000007,-0.2999999999999998,,16.0,-1.1900000000000013,-0.3899999999999988,,25.19999999999999,2.7600000000000016,0.1399999999999988,,15.199999999999989
3040,Nagpur,Residential,20000040,2000,4,20.15,,6.35,176.0,-0.4000000000000004,-1.1000000000000014,,28.0,14.36,,6.0,118.3,-0.33999999999999986,-0.2599999999999998,,-5.1000000000000085,38.540000000000006,,6.840000000000002,311.4000000000001,1.0,8.5,-1.9399999999999995,,61.10000000000008,1.0,5.649999999999999,0.6499999999999995,,-70.0,1.2400000000000002,0.9499999999999984,,-56.2,10.900000000000006,-0.9799999999999986,,-6.099999999999909
3041,Nagpur,Residential,20010040,2001,4,20.75,,7.05,214.5,-0.6000000000000005,2.549999999999997,,35.0,17.590000000000003,,6.0,147.3,2.450000000000003,0.0,,6.600000000000023,37.07000000000001,,9.5,265.6,1.0,12.940000000000008,-0.28999999999999915,,33.30000000000001,1.0,0.6000000000000014,0.7000000000000002,,38.5,3.230000000000004,0.0,,29.000000000000014,-1.4699999999999989,2.6599999999999984,,-45.80000000000007
3042,Nagpur,Residential,20020040,2002,4,18.1,,8.0,274.5,-0.09999999999999963,1.0,,27.5,15.86,,6.0299999999999985,221.3,0.5399999999999991,-0.1800000000000006,,23.400000000000006,19.92,,10.46,420.80000000000007,1.0,1.740000000000002,0.5400000000000009,,119.10000000000008,1.0,-2.6499999999999986,0.9500000000000002,,60.0,-1.730000000000004,0.029999999999998472,,74.0,-17.150000000000006,0.9600000000000009,,155.20000000000005
3043,Nagpur,Residential,20030040,2003,4,8.5,,6.0,117.0,0.0,-6.0,,-43.0,5.9,,5.800000000000002,46.0,0.20000000000000018,1.8000000000000016,,-28.600000000000023,23.8,,6.0,197.4,1.0,-12.499999999999996,-6.0,,-69.99999999999997,1.0,-9.600000000000001,-2.0,,-157.5,-9.959999999999999,-0.22999999999999687,,-175.3,3.879999999999999,-4.460000000000001,,-223.40000000000006
3044,Nagpur,Residential,20040040,2004,4,16.7,41.3,9.1,178.7,-0.09999999999999963,-0.4000000000000021,-11.400000000000004,-28.300000000000008,14.76,34.82,8.239999999999998,154.42000000000004,-0.8599999999999994,0.03999999999999915,-2.5600000000000023,-15.799999999999955,19.46,73.52,10.02,231.88,1.0,-0.3200000000000003,-1.08,-4.420000000000002,-34.01999999999998,1.0,8.2,3.0999999999999996,,61.69999999999999,8.86,2.439999999999997,,108.42000000000004,-4.34,4.02,,34.47999999999999
3045,Nagpur,Residential,20050040,2005,4,19.8,44.0,9.0,174.0,-0.75,-2.9499999999999997,-28.0,-27.0,12.18,25.4,8.559999999999999,128.6,1.5199999999999996,0.3899999999999988,-5.400000000000002,-29.700000000000017,35.26,89.39999999999998,15.500000000000005,225.0,1.0,-8.630000000000003,5.000000000000005,-24.400000000000063,-148.8,1.0,3.1000000000000014,-0.09999999999999964,2.700000000000003,-4.699999999999989,-2.58,0.3200000000000003,-9.420000000000002,-25.82000000000005,15.799999999999997,5.480000000000006,15.879999999999981,-6.8799999999999955
3046,Nagpur,Residential,20060040,2006,4,28.55,42.0,9.6,147.0,0.4000000000000004,0.5499999999999972,0.0,-28.0,19.4,22.0,9.1,116.8,-2.110000000000003,0.9399999999999995,0.0,-7.200000000000003,38.08000000000001,84.60000000000002,11.5,194.40000000000003,1.0,1.3200000000000003,1.4000000000000004,-4.399999999999977,6.400000000000034,1.0,8.75,0.5999999999999996,-2.0,-27.0,7.219999999999999,0.5400000000000009,-3.3999999999999986,-11.799999999999997,2.8200000000000145,-4.000000000000005,-4.7999999999999545,-30.599999999999966
3047,Nagpur,Residential,20070040,2007,4,24.6,74.0,10.0,169.0,0.0,-2.1999999999999997,-8.0,-23.5,16.78,43.0,3.1,86.8,0.6600000000000001,-1.02,-13.0,-19.200000000000003,40.76000000000001,140.4,11.2,293.2,1.0,-5.899999999999984,-0.5800000000000001,-23.599999999999994,-19.30000000000001,1.0,-3.9499999999999993,0.40000000000000036,32.0,22.0,-2.6199999999999974,-6.0,21.0,-30.0,2.6799999999999997,-0.3000000000000007,55.79999999999998,98.79999999999995
3048,Nagpur,Residential,20080040,2008,4,24.95,105.5,9.25,197.5,0.25,1.9999999999999964,15.0,14.0,8.9,38.5,3.61,125.20000000000002,-3.3400000000000016,0.019999999999999574,-14.900000000000013,40.39999999999999,51.90000000000001,162.7,10.750000000000002,333.7,1.0,14.760000000000012,0.6100000000000012,4.899999999999977,-18.80000000000001,1.0,0.34999999999999787,-0.75,31.5,28.5,-7.880000000000001,0.5099999999999998,-4.5,38.40000000000002,11.14,-0.4499999999999975,22.299999999999983,40.5
3049,Nagpur,Residential,20090040,2009,4,31.8,97.5,9.2,163.0,-0.20000000000000107,-1.8499999999999976,5.5,14.0,18.4,46.5,7.22,74.5,-3.850000000000005,2.5299999999999994,15.7,-22.700000000000003,58.65,165.0,10.2,288.0,1.0,11.670000000000002,0.1999999999999993,19.80000000000001,7.599999999999966,1.0,6.850000000000001,-0.05000000000000071,-8.0,-34.5,9.499999999999998,3.61,8.0,-50.70000000000002,6.749999999999986,-0.5500000000000025,2.3000000000000114,-45.69999999999999
3050,Nagpur,Residential,20100040,2010,4,30.0,86.5,8.0,126.0,5.0,-0.5,-10.166666665000008,-35.0,18.9,60.833333331000006,2.0,95.2,7.650000000999997,0.0,6.133333331000003,19.200000000000003,46.724999999,149.09999999999997,11.7,175.80000000000007,1.0,-16.291666669999998,1.0,-18.099999989999986,-88.19999999999993,1.0,-1.8000000000000007,-1.1999999999999993,-11.0,-37.0,0.5,-5.22,14.333333331000006,20.700000000000003,-11.925000001,1.5,-15.900000000000034,-112.19999999999993
3051,Nagpur,Residential,20110040,2011,4,32.0,78.0,8.0,,0.0,-3.0,-18.0,,20.2,54.4,2.0,,8.2,0.0,-4.600000000000001,,47.6,129.0,11.8,,1.0,-18.4,-1.1999999999999993,-29.0,,1.0,2.0,0.0,-8.5,,1.3000000000000007,0.0,-6.433333331000007,,0.8750000010000036,0.10000000000000142,-20.099999999999966,
3052,Nagpur,Residential,20120040,2012,4,27.0,89.0,10.0,,0.0,-4.0,15.0,,11.200000000000005,41.6,2.0,,6.200000000000005,0.0,4.600000000000001,,53.40000000000001,154.4,14.6,,1.0,8.400000000000013,1.5999999999999996,-56.599999999999994,,1.0,-5.0,2.0,11.0,,-8.999999999999995,0.0,-12.799999999999997,,5.800000000000011,2.799999999999999,25.400000000000006,
3053,Nagpur,Residential,20130040,2013,4,27.0,60.5,10.0,,0.0,-2.0,-9.0,,22.0,45.2,8.0,,0.0,0.0,-2.8999999999999986,,41.8,95.29999999999998,12.0,,1.0,-10.199999999999996,-1.0,-15.40000000000002,,1.0,0.0,0.0,-28.5,,10.799999999999995,6.0,3.6000000000000014,,-11.600000000000016,-2.5999999999999996,-59.10000000000002,
3054,Nagpur,Residential,20140040,2014,4,25.0,76.0,9.0,,-1.0,-1.0,5.5,,20.0,57.3,8.0,,-2.0,-1.0,-0.7000000000000028,,40.200000000000024,117.8,12.0,,1.0,1.400000000000027,0.0,3.40000000000002,,1.0,-2.0,-1.0,15.5,,-2.0,0.0,12.099999999999994,,-1.599999999999973,0.0,22.500000000000014,
3055,Nagpur,Residential,20150040,2015,4,23.0,74.0,8.0,,-3.0,-11.5,11.0,,18.0,52.0,3.0,,-3.0,-6.0,1.5999999999999872,,32.0,148.0,10.0,,1.0,-12.5,-3.0,42.2,,1.0,-2.0,-1.0,-2.0,,-2.0,-5.0,-5.299999999999997,,-8.200000000000024,-2.0,30.200000000000003,
3056,Nagpur,Residential,19900050,1990,5,13.65,,7.75,138.5,-2.4000000000000004,0.25,,-96.0,7.31,,6.22,118.6,-3.21,0.16000000000000014,,-80.0,27.760000000000005,,12.43,171.0,1.0,2.9400000000000013,-3.42,,-183.4000000000001,-25.0,,,,,,,,,,,,
3057,Nagpur,Residential,19910050,1991,5,6.6,,7.4,281.0,0.9000000000000004,0.5999999999999996,,-7.0,4.6800000000000015,,3.4000000000000004,185.8,-1.2399999999999993,-1.7399999999999993,,-28.599999999999994,14.36,,8.520000000000001,309.8,1.0,-1.2400000000000002,1.7800000000000011,,-38.999999999999886,1.0,-7.050000000000001,-0.34999999999999964,,142.5,-2.629999999999998,-2.8199999999999994,,67.20000000000002,-13.400000000000006,-3.9099999999999984,,138.8
