,City_Town_Village_Area,Type_of_Location,month_number,year_number,NO2,RSPM_PM10,SO2,SPM
432,Aurangabad,Residential,12,2012,27.4,63.800000000000004,8.0,
433,Aurangabad,Residential,12,2013,32.7,50.5,8.0,
434,Aurangabad,Residential,12,2014,37.8,51.800000000000004,10.600000000000001,
435,Aurangabad,Residential,12,2015,50.7,92.0,20.7,
436,Aurangabad,Sensitive Area,1,2006,12.65,37.8,3.7800000000000002,85.60000000000001
437,Aurangabad,Sensitive Area,1,2007,12.040000000000001,24.6,3.96,69.4
438,Aurangabad,Sensitive Area,1,2008,11.2,42.9,3.0,132.20000000000002
439,Aurangabad,Sensitive Area,1,2009,20.8,72.39999999999999,5.5,201.70000000000002
440,Aurangabad,Sensitive Area,1,2010,16.4,59.300000000000004,5.699999999999999,144.8
441,Aurangabad,Sensitive Area,1,2011,28.8,68.4,6.800000000000001,
442,Aurangabad,Sensitive Area,1,2012,28.200000000000003,62.0,7.7,
443,Aurangabad,Sensitive Area,1,2013,31.0,77.0,8.0,
444,Aurangabad,Sensitive Area,1,2014,37.4,72.2,10.4,
445,Aurangabad,Sensitive Area,1,2015,48.7,60.9,14.0,
446,Aurangabad,Sensitive Area,2,2006,13.940000000000001,23.8,4.2,51.900000000000006
447,Aurangabad,Sensitive Area,2,2007,10.09,49.00000000000001,3.39,93.60000000000001
448,Aurangabad,Sensitive Area,2,2008,12.52,33.6,4.52,110.4
449,Aurangabad,Sensitive Area,2,2009,22.46,81.4,5.75,243.6
450,Aurangabad,Sensitive Area,2,2010,14.700000000000001,55.0,5.4,132.8
451,Aurangabad,Sensitive Area,2,2011,27.4,54.2,7.2,
452,Aurangabad,Sensitive Area,2,2012,22.9,58.599999999999994,7.0,
453,Aurangabad,Sensitive Area,2,2013,30.6,76.6,7.8,
454,Aurangabad,Sensitive Area,2,2014,28.9,74.5,9.0,
455,Aurangabad,Sensitive Area,2,2015,39.0,84.7,12.700000000000001,
456,Aurangabad,Sensitive Area,3,2006,11.469999999999999,25.200000000000003,3.1100000000000003,52.4
457,Aurangabad,Sensitive Area,3,2007,12.02,42.7,4.16,108.4
458,Aurangabad,Sensitive Area,3,2008,12.04,40.6,4.4,123.80000000000001
459,Aurangabad,Sensitive Area,3,2009,22.779999999999998,63.0,4.7700000000000005,221.6
460,Aurangabad,Sensitive Area,3,2010,18.6,60.8,5.6,119.60000000000001
461,Aurangabad,Sensitive Area,3,2011,29.0,66.0,6.800000000000001,
462,Aurangabad,Sensitive Area,3,2012,23.900000000000002,44.5,7.0,
463,Aurangabad,Sensitive Area,3,2013,30.2,72.6,7.6,
464,Aurangabad,Sensitive Area,3,2014,34.400000000000006,78.80000000000001,9.0,
465,Aurangabad,Sensitive Area,3,2015,22.5,53.900000000000006,7.9,
466,Aurangabad,Sensitive Area,4,2006,11.620000000000001,61.0,3.96,119.0
467,Aurangabad,Sensitive Area,4,2007,11.7,23.0,4.04,40.2
468,Aurangabad,Sensitive Area,4,2008,12.8,26.6,5.300000000000001,119.60000000000001
469,Aurangabad,Sensitive Area,4,2009,21.11,83.8,3.77,259.2
470,Aurangabad,Sensitive Area,4,2010,18.0,68.4,5.6,153.4
471,Aurangabad,Sensitive Area,4,2011,25.400000000000002,74.1,6.7,
472,Aurangabad,Sensitive Area,4,2012,24.0,71.5,7.0,
473,Aurangabad,Sensitive Area,4,2013,32.6,71.6,7.0,
474,Aurangabad,Sensitive Area,4,2014,31.8,49.4,9.0,
475,Aurangabad,Sensitive Area,4,2015,26.0,69.1,7.7,
476,Aurangabad,Sensitive Area,5,2005,21.3,,11.3,
477,Aurangabad,Sensitive Area,5,2006,14.100000000000001,30.400000000000002,4.62,73.2
478,Aurangabad,Sensitive Area,5,2007,12.4,20.8,2.71,72.6
479,Aurangabad,Sensitive Area,5,2008,9.48,25.200000000000003,5.640000000000001,121.0
480,Aurangabad,Sensitive Area,5,2009,19.82,53.800000000000004,4.3,165.2
481,Aurangabad,Sensitive Area,5,2010,15.6,51.0,4.8,141.6
482,Aurangabad,Sensitive Area,5,2011,25.8,71.4,7.9,
483,Aurangabad,Sensitive Area,5,2012,25.0,61.800000000000004,7.0,
484,Aurangabad,Sensitive Area,5,2013,29.799999999999997,74.8,6.800000000000001,
485,Aurangabad,Sensitive Area,5,2014,28.6,55.6,7.6,
486,Aurangabad,Sensitive Area,5,2015,28.0,57.4,8.0,
487,Aurangabad,Sensitive Area,6,2005,21.7,,11.3,
488,Aurangabad,Sensitive Area,6,2006,13.35,46.0,3.8,106.1
489,Aurangabad,Sensitive Area,6,2007,12.280000000000001,19.4,3.96,42.8
490,Aurangabad,Sensitive Area,6,2008,10.96,29.799999999999997,6.26,113.00000000000001
491,Aurangabad,Sensitive Area,6,2009,18.15,48.5,3.88,184.9
492,Aurangabad,Sensitive Area,6,2010,12.0,42.800000000000004,4.0,99.0
493,Aurangabad,Sensitive Area,6,2011,22.0,56.6,7.0,
494,Aurangabad,Sensitive Area,6,2012,23.7,44.5,7.0,
495,Aurangabad,Sensitive Area,6,2013,29.5,38.0,7.0,
496,Aurangabad,Sensitive Area,6,2014,28.0,43.0,8.0,
497,Aurangabad,Sensitive Area,6,2015,27.8,37.6,8.0,
498,Aurangabad,Sensitive Area,7,2006,11.7,18.099999999999998,3.4,42.7
499,Aurangabad,Sensitive Area,7,2007,13.5,15.5,4.2,31.8
500,Aurangabad,Sensitive Area,7,2008,11.22,22.200000000000003,4.04,65.0
501,Aurangabad,Sensitive Area,7,2009,18.64,71.4,4.050000000000001,156.7
502,Aurangabad,Sensitive Area,7,2010,15.7,38.1,4.7,92.2
503,Aurangabad,Sensitive Area,7,2011,24.099999999999998,45.4,6.7,
504,Aurangabad,Sensitive Area,7,2012,22.4,42.9,7.0,
505,Aurangabad,Sensitive Area,7,2013,28.7,39.3,6.6000000000000005,
506,Aurangabad,Sensitive Area,7,2014,22.9,34.4,7.9,
507,Aurangabad,Sensitive Area,7,2015,28.0,29.0,8.0,
508,Aurangabad,Sensitive Area,8,2006,8.84,20.0,2.7800000000000002,51.0
509,Aurangabad,Sensitive Area,8,2007,12.96,22.4,3.7199999999999998,52.8
510,Aurangabad,Sensitive Area,8,2008,12.28,33.0,4.36,92.6
511,Aurangabad,Sensitive Area,8,2009,19.56,53.1,4.71,150.3
512,Aurangabad,Sensitive Area,8,2010,12.6,41.8,3.0,97.8
513,Aurangabad,Sensitive Area,8,2011,24.599999999999998,43.8,6.0,
514,Aurangabad,Sensitive Area,8,2012,26.7,43.1,7.7,
515,Aurangabad,Sensitive Area,8,2013,27.8,64.4,7.0,
516,Aurangabad,Sensitive Area,8,2014,27.5,64.5,7.0,
517,Aurangabad,Sensitive Area,8,2015,27.9,35.599999999999994,8.0,
518,Aurangabad,Sensitive Area,9,2006,8.22,18.5,2.8,39.0
519,Aurangabad,Sensitive Area,9,2007,10.620000000000001,16.6,3.48,42.2
520,Aurangabad,Sensitive Area,9,2008,11.84,28.4,5.32,80.30000000000001
521,Aurangabad,Sensitive Area,9,2009,19.919999999999998,47.400000000000006,4.739999999999999,159.8
522,Aurangabad,Sensitive Area,9,2010,12.0,46.900000000000006,4.0,134.7
523,Aurangabad,Sensitive Area,9,2011,26.5,44.4,7.0,
524,Aurangabad,Sensitive Area,9,2012,22.7,56.8,7.0,
525,Aurangabad,Sensitive Area,9,2013,26.8,44.8,7.0,
526,Aurangabad,Sensitive Area,9,2014,27.0,42.300000000000004,8.0,
527,Aurangabad,Sensitive Area,9,2015,27.7,46.699999999999996,7.7,
528,Aurangabad,Sensitive Area,10,2006,7.3999999999999995,24.0,3.6399999999999997,51.400000000000006
529,Aurangabad,Sensitive Area,10,2007,14.91,25.0,3.77,60.7
530,Aurangabad,Sensitive Area,10,2008,15.6,34.0,5.52,124.20000000000002
531,Aurangabad,Sensitive Area,10,2009,21.3,64.5,5.0,144.0
532,Aurangabad,Sensitive Area,10,2010,20.0,44.8,5.800000000000001,97.4
533,Aurangabad,Sensitive Area,10,2011,27.7,62.300000000000004,7.0,
534,Aurangabad,Sensitive Area,10,2012,24.0,61.0,7.0,
535,Aurangabad,Sensitive Area,10,2013,28.8,52.8,7.0,
536,Aurangabad,Sensitive Area,10,2014,28.0,65.2,8.0,
537,Aurangabad,Sensitive Area,10,2015,30.0,69.5,8.0,
538,Aurangabad,Sensitive Area,11,2006,12.5,23.799999999999997,3.6399999999999997,52.6
539,Aurangabad,Sensitive Area,11,2007,13.15,30.5,4.4,67.0
540,Aurangabad,Sensitive Area,11,2008,19.04,69.0,9.32,196.5
541,Aurangabad,Sensitive Area,11,2009,20.8,68.8,5.0,192.0
542,Aurangabad,Sensitive Area,11,2010,17.0,50.2,6.6000000000000005,116.0
543,Aurangabad,Sensitive Area,11,2011,28.700000000000003,67.4,7.0,
544,Aurangabad,Sensitive Area,11,2012,25.700000000000003,61.7,7.4,
545,Aurangabad,Sensitive Area,11,2013,33.599999999999994,57.400000000000006,8.8,
546,Aurangabad,Sensitive Area,11,2014,26.6,55.2,8.0,
547,Aurangabad,Sensitive Area,11,2015,35.7,72.7,11.7,
548,Aurangabad,Sensitive Area,12,2005,15.5,,5.1,
549,Aurangabad,Sensitive Area,12,2006,12.100000000000001,40.400000000000006,4.22,77.0
550,Aurangabad,Sensitive Area,12,2007,12.2,45.6,2.9,111.0
551,Aurangabad,Sensitive Area,12,2008,14.649999999999999,78.0,7.0,197.0
552,Aurangabad,Sensitive Area,12,2009,21.71,84.19999999999999,6.64,206.6
553,Aurangabad,Sensitive Area,12,2010,17.5,60.5,4.9,140.29999999999998
554,Aurangabad,Sensitive Area,12,2011,27.0,64.2,7.0,
555,Aurangabad,Sensitive Area,12,2012,29.5,71.1,8.4,
556,Aurangabad,Sensitive Area,12,2013,33.2,69.60000000000001,8.2,
557,Aurangabad,Sensitive Area,12,2014,28.8,45.0,7.8,
558,Aurangabad,Sensitive Area,12,2015,41.0,87.5,15.0,
559,Aurangabad,Unknown,1,1994,14.18,,14.77,142.2
560,Aurangabad,Unknown,2,1994,17.169999999999998,,17.93,157.20000000000002
561,Aurangabad,Unknown,3,1994,17.39,,18.28,148.1
562,Aurangabad,Unknown,4,1994,17.64,,18.65,148.3
563,Aurangabad,Unknown,5,1994,24.35,,28.86,173.9
564,Aurangabad,Unknown,6,1994,13.670000000000002,,14.469999999999999,110.4
565,Aurangabad,Unknown,7,1994,16.56,,14.35,112.3
566,Aurangabad,Unknown,8,1994,16.09,,16.939999999999998,138.2
567,Aurangabad,Unknown,9,1994,18.7,,19.4,157.0
568,Aurangabad,Unknown,11,1994,15.040000000000001,,15.71,129.3
569,Aurangabad,Unknown,12,1993,13.780000000000001,,8.53,125.4
570,Badlapur,Industrial,1,2010,18.4,55.00000000000001,11.3,81.1
571,Badlapur,Industrial,1,2011,65.5,102.5,37.2,
572,Badlapur,Industrial,1,2012,83.5,111.8,6.0,
573,Badlapur,Industrial,1,2013,38.0,60.6,19.7,
574,Badlapur,Industrial,1,2014,45.2,114.8,46.0,
575,Badlapur,Industrial,1,2015,32.8,67.8,10.8,
576,Badlapur,Industrial,2,2010,52.8,94.19999999999999,24.400000000000002,115.4
577,Badlapur,Industrial,2,2011,38.0,68.5,20.5,
578,Badlapur,Industrial,2,2012,71.6,90.10000000000001,6.0,
579,Badlapur,Industrial,2,2013,34.9,55.599999999999994,20.7,
580,Badlapur,Industrial,2,2014,40.800000000000004,87.0,13.600000000000001,
581,Badlapur,Industrial,2,2015,31.5,64.9,11.399999999999999,
582,Badlapur,Industrial,3,2010,47.599999999999994,74.2,13.4,86.0
583,Badlapur,Industrial,3,2011,72.0,112.0,40.0,
584,Badlapur,Industrial,3,2012,86.7,123.4,6.0,
585,Badlapur,Industrial,3,2013,21.0,56.8,18.0,
586,Badlapur,Industrial,3,2014,37.4,95.6,37.2,
587,Badlapur,Industrial,3,2015,34.0,69.4,14.0,
588,Badlapur,Industrial,4,2010,61.599999999999994,107.2,29.4,123.0
589,Badlapur,Industrial,4,2011,73.10000000000001,98.9,26.299999999999997,
590,Badlapur,Industrial,4,2012,43.0,73.6,6.0,
591,Badlapur,Industrial,4,2013,33.7,61.7,24.8,
592,Badlapur,Industrial,4,2014,34.199999999999996,76.0,12.6,
593,Badlapur,Industrial,4,2015,45.800000000000004,89.0,16.6,
594,Badlapur,Industrial,5,2010,60.400000000000006,104.4,29.0,120.2
595,Badlapur,Industrial,5,2011,59.7,111.9,35.2,
596,Badlapur,Industrial,5,2012,80.8,137.3,6.0,
597,Badlapur,Industrial,5,2013,26.0,53.0,21.0,
598,Badlapur,Industrial,5,2014,43.6,80.0,35.599999999999994,
599,Badlapur,Industrial,5,2015,51.3,98.2,18.0,
600,Badlapur,Industrial,6,2010,16.3,46.099999999999994,10.2,56.60000000000001
601,Badlapur,Industrial,6,2011,28.400000000000002,46.1,10.8,
602,Badlapur,Industrial,6,2012,63.8,83.0,6.0,
603,Badlapur,Industrial,6,2013,29.9,62.400000000000006,16.5,
604,Badlapur,Industrial,6,2014,49.8,99.30000000000001,23.6,
605,Badlapur,Industrial,6,2015,42.0,83.8,16.0,
606,Badlapur,Industrial,7,2010,9.0,48.8,5.699999999999999,69.4
607,Badlapur,Industrial,7,2011,17.1,28.0,28.6,
608,Badlapur,Industrial,7,2012,62.4,85.1,6.0,
609,Badlapur,Industrial,7,2013,30.4,57.2,19.8,
610,Badlapur,Industrial,7,2014,62.8,106.6,32.7,
611,Badlapur,Industrial,7,2015,46.4,91.60000000000001,15.6,
612,Badlapur,Industrial,8,2010,24.0,51.8,11.6,70.0
613,Badlapur,Industrial,8,2011,40.0,67.7,16.6,
614,Badlapur,Industrial,8,2012,59.8,85.19999999999999,6.0,
615,Badlapur,Industrial,8,2013,23.8,51.2,14.6,
616,Badlapur,Industrial,8,2014,56.8,104.60000000000001,42.8,
617,Badlapur,Industrial,8,2015,50.1,96.10000000000001,27.200000000000003,
618,Badlapur,Industrial,9,2010,64.89999999999999,99.3,24.0,122.80000000000001
619,Badlapur,Industrial,9,2011,22.0,59.1,14.0,
620,Badlapur,Industrial,9,2012,54.1,75.1,6.0,
621,Badlapur,Industrial,9,2013,21.8,51.2,19.6,
622,Badlapur,Industrial,9,2014,29.799999999999997,61.8,11.8,
623,Badlapur,Industrial,9,2015,44.8,87.8,16.0,
624,Badlapur,Industrial,10,2010,50.0,92.6,20.8,104.6
625,Badlapur,Industrial,10,2011,59.4,96.9,29.0,
626,Badlapur,Industrial,10,2012,56.0,64.19999999999999,6.0,
627,Badlapur,Industrial,10,2013,19.9,41.300000000000004,16.9,
628,Badlapur,Industrial,10,2014,28.700000000000003,57.9,10.9,
629,Badlapur,Industrial,10,2015,54.8,104.8,19.799999999999997,
630,Badlapur,Industrial,11,2010,62.0,92.0,24.0,119.0
631,Badlapur,Industrial,11,2011,42.9,78.7,30.3,
632,Badlapur,Industrial,11,2012,72.4,81.1,6.0,
633,Badlapur,Industrial,11,2013,30.8,64.9,15.799999999999999,
634,Badlapur,Industrial,11,2014,33.7,68.4,13.4,
635,Badlapur,Industrial,11,2015,50.800000000000004,97.89999999999999,15.7,
636,Badlapur,Industrial,12,2010,53.400000000000006,104.4,36.400000000000006,118.19999999999999
637,Badlapur,Industrial,12,2011,57.4,111.8,37.3,
638,Badlapur,Industrial,12,2012,62.0,93.0,6.0,
639,Badlapur,Industrial,12,2013,30.900000000000002,68.9,17.7,
640,Badlapur,Industrial,12,2014,29.5,62.5,9.0,
641,Badlapur,Industrial,12,2015,71.1,131.4,15.8,
642,Chandrapur,Industrial,1,1996,44.0,,23.8,119.0
643,Chandrapur,Industrial,1,1997,55.3,,38.5,65.0
644,Chandrapur,Industrial,1,1998,50.1,,25.9,60.0
645,Chandrapur,Industrial,1,1999,55.4,,38.5,179.0
646,Chandrapur,Industrial,1,2000,53.8,,28.6,130.0
647,Chandrapur,Industrial,1,2001,52.8,,31.4,185.0
648,Chandrapur,Industrial,1,2002,52.1,,26.2,
649,Chandrapur,Industrial,1,2005,36.3,59.0,27.15,
650,Chandrapur,Industrial,1,2006,31.3,50.0,21.200000000000003,89.0
651,Chandrapur,Industrial,1,2007,38.06,154.39999999999998,37.04,209.4
652,Chandrapur,Industrial,1,2008,51.849999999999994,127.1,30.97,165.0
653,Chandrapur,Industrial,1,2009,37.14,72.8,22.799999999999997,104.8
654,Chandrapur,Industrial,1,2010,13.4,87.1,11.000000000000002,199.10000000000002
655,Chandrapur,Industrial,1,2011,12.0,117.5,11.0,
656,Chandrapur,Industrial,1,2012,8.5,59.5,6.0,
657,Chandrapur,Industrial,1,2013,8.1,31.700000000000003,4.0,
658,Chandrapur,Industrial,1,2014,17.5,66.0,2.0,
659,Chandrapur,Industrial,1,2015,4.1000000000000005,40.4,2.0,
660,Chandrapur,Industrial,2,1996,36.7,,17.9,187.0
661,Chandrapur,Industrial,2,1997,58.1,,36.2,76.0
662,Chandrapur,Industrial,2,1998,41.8,,68.0,135.0
663,Chandrapur,Industrial,2,1999,55.9,,35.5,170.0
664,Chandrapur,Industrial,2,2000,52.1,,29.6,129.0
665,Chandrapur,Industrial,2,2001,51.2,,28.9,204.0
666,Chandrapur,Industrial,2,2002,52.0,,14.9,
667,Chandrapur,Industrial,2,2005,32.12,59.2,23.3,156.4
668,Chandrapur,Industrial,2,2006,36.47,51.0,26.06,99.69999999999999
669,Chandrapur,Industrial,2,2007,39.769999999999996,127.4,41.21,216.4
670,Chandrapur,Industrial,2,2008,49.74,104.4,31.939999999999998,149.20000000000002
671,Chandrapur,Industrial,2,2009,18.91,82.9,19.32,120.19999999999999
672,Chandrapur,Industrial,2,2010,8.7,50.6,11.5,153.6
673,Chandrapur,Industrial,2,2011,12.5,72.0,11.0,
674,Chandrapur,Industrial,2,2012,9.4,79.5,6.4,
675,Chandrapur,Industrial,2,2013,7.0,37.4,4.0,
676,Chandrapur,Industrial,2,2014,12.0,54.0,2.0,
677,Chandrapur,Industrial,2,2015,3.3,32.5,2.0,
678,Chandrapur,Industrial,3,1996,42.0,,18.6,147.0
679,Chandrapur,Industrial,3,1997,57.2,,37.0,172.0
680,Chandrapur,Industrial,3,1998,52.9,,68.0,194.0
681,Chandrapur,Industrial,3,1999,53.3,,36.7,179.0
682,Chandrapur,Industrial,3,2000,52.3,,31.8,129.0
683,Chandrapur,Industrial,3,2002,52.3,,15.1,
684,Chandrapur,Industrial,3,2005,39.15,50.0,27.65,148.0
685,Chandrapur,Industrial,3,2006,35.08,50.8,24.92,113.0
686,Chandrapur,Industrial,3,2007,44.82,145.4,46.160000000000004,219.79999999999998
687,Chandrapur,Industrial,3,2008,53.05,71.60000000000001,32.61,112.80000000000001
688,Chandrapur,Industrial,3,2009,38.74,41.6,24.96,88.0
689,Chandrapur,Industrial,3,2010,14.0,79.8,12.0,293.2
690,Chandrapur,Industrial,3,2011,13.7,134.2,14.400000000000002,
691,Chandrapur,Industrial,3,2012,8.2,51.6,4.2,
692,Chandrapur,Industrial,3,2013,8.7,49.4,7.0,
693,Chandrapur,Industrial,3,2014,13.0,59.2,4.0,
694,Chandrapur,Industrial,3,2015,8.2,36.400000000000006,2.0,
695,Chandrapur,Industrial,4,1996,41.4,,12.1,91.0
696,Chandrapur,Industrial,4,1997,55.3,,36.5,123.0
697,Chandrapur,Industrial,4,1998,48.9,,68.0,174.0
698,Chandrapur,Industrial,4,2000,51.7,,29.2,129.0
699,Chandrapur,Industrial,4,2002,49.0,,16.4,
700,Chandrapur,Industrial,4,2005,39.99,81.0,28.09,172.3
701,Chandrapur,Industrial,4,2006,33.18,35.4,24.119999999999997,78.2
702,Chandrapur,Industrial,4,2007,40.75,73.4,24.85,140.9
703,Chandrapur,Industrial,4,2008,51.49,99.3,29.64,146.3
704,Chandrapur,Industrial,4,2009,22.35,59.5,23.9,130.5
705,Chandrapur,Industrial,4,2010,9.0,89.0,13.7,255.9
706,Chandrapur,Industrial,4,2011,19.4,107.4,11.200000000000001,
707,Chandrapur,Industrial,4,2012,9.0,94.0,5.0,
708,Chandrapur,Industrial,4,2013,8.8,27.6,2.8000000000000003,
709,Chandrapur,Industrial,4,2014,9.100000000000001,114.39999999999999,7.0,
710,Chandrapur,Industrial,4,2015,9.0,35.8,3.0,
711,Chandrapur,Industrial,5,1996,46.5,,13.8,88.0
712,Chandrapur,Industrial,5,1997,49.8,,40.0,128.0
713,Chandrapur,Industrial,5,1998,,,,148.0
714,Chandrapur,Industrial,5,1999,52.7,,32.8,130.0
715,Chandrapur,Industrial,5,2000,53.0,,31.2,124.0
716,Chandrapur,Industrial,5,2002,49.8,,15.8,
717,Chandrapur,Industrial,5,2005,33.760000000000005,59.0,24.25,114.6
718,Chandrapur,Industrial,5,2006,31.25,43.5,23.200000000000003,86.39999999999999
719,Chandrapur,Industrial,5,2007,39.36,86.0,34.29,117.9
720,Chandrapur,Industrial,5,2008,54.28,141.4,29.54,204.0
721,Chandrapur,Industrial,5,2009,39.42,78.0,27.270000000000003,126.6
722,Chandrapur,Industrial,5,2010,11.0,112.4,10.000000000000002,311.8
723,Chandrapur,Industrial,5,2011,10.600000000000001,89.80000000000001,12.800000000000002,
724,Chandrapur,Industrial,5,2012,9.0,56.0,4.0,
725,Chandrapur,Industrial,5,2013,7.0,48.0,9.0,
726,Chandrapur,Industrial,5,2014,8.4,63.400000000000006,6.200000000000001,
727,Chandrapur,Industrial,5,2015,8.0,33.6,4.0,
728,Chandrapur,Industrial,6,1996,43.9,,14.1,117.0
729,Chandrapur,Industrial,6,1997,56.3,,32.0,125.0
730,Chandrapur,Industrial,6,1998,61.3,,68.0,154.0
731,Chandrapur,Industrial,6,1999,57.8,,35.3,175.0
732,Chandrapur,Industrial,6,2000,50.4,,31.0,131.0
733,Chandrapur,Industrial,6,2002,48.8,,14.9,
734,Chandrapur,Industrial,6,2005,34.82,41.0,23.6,100.2
735,Chandrapur,Industrial,6,2006,32.7,45.8,24.42,79.4
736,Chandrapur,Industrial,6,2007,41.879999999999995,46.8,28.6,91.2
737,Chandrapur,Industrial,6,2008,51.3,135.0,29.439999999999998,171.8
738,Chandrapur,Industrial,6,2009,29.870000000000005,59.800000000000004,26.3,142.4
739,Chandrapur,Industrial,6,2010,16.8,30.400000000000002,11.200000000000001,99.4
740,Chandrapur,Industrial,6,2011,10.0,69.0,10.0,
741,Chandrapur,Industrial,6,2012,8.8,68.7,4.0,
742,Chandrapur,Industrial,6,2013,9.0,38.5,2.6,
743,Chandrapur,Industrial,6,2014,9.0,38.5,5.5,
744,Chandrapur,Industrial,6,2015,8.1,34.5,,
745,Chandrapur,Industrial,7,1996,44.2,,12.0,176.0
746,Chandrapur,Industrial,7,1997,55.5,,32.6,122.0
747,Chandrapur,Industrial,7,1998,36.9,,68.0,170.0
748,Chandrapur,Industrial,7,1999,56.1,,34.6,131.0
749,Chandrapur,Industrial,7,2000,54.4,,31.3,127.0
750,Chandrapur,Industrial,7,2002,49.3,,13.3,
751,Chandrapur,Industrial,7,2005,31.060000000000002,81.0,19.880000000000003,163.0
752,Chandrapur,Industrial,7,2006,39.019999999999996,87.6,28.740000000000002,131.4
753,Chandrapur,Industrial,7,2007,38.699999999999996,42.6,25.98,100.0
754,Chandrapur,Industrial,7,2008,47.65,89.0,27.0,117.0
755,Chandrapur,Industrial,7,2009,11.36,103.9,13.26,274.4
756,Chandrapur,Industrial,7,2010,10.0,31.5,8.0,78.0
757,Chandrapur,Industrial,7,2011,10.0,46.6,9.0,
758,Chandrapur,Industrial,7,2012,9.2,55.4,4.0,
759,Chandrapur,Industrial,7,2013,8.7,26.700000000000003,5.7,
760,Chandrapur,Industrial,7,2014,10.0,43.800000000000004,4.0,
761,Chandrapur,Industrial,7,2015,11.0,24.0,4.0,
762,Chandrapur,Industrial,8,1996,40.9,,10.3,59.0
763,Chandrapur,Industrial,8,1997,56.5,,33.6,122.0
764,Chandrapur,Industrial,8,1998,51.0,,34.4,178.0
765,Chandrapur,Industrial,8,1999,54.0,,31.1,132.0
766,Chandrapur,Industrial,8,2000,52.7,,31.6,132.0
767,Chandrapur,Industrial,8,2002,39.1,,20.7,
768,Chandrapur,Industrial,8,2005,32.150000000000006,46.400000000000006,22.06,91.4
769,Chandrapur,Industrial,8,2006,37.3,68.0,26.8,99.7
770,Chandrapur,Industrial,8,2007,39.29,54.7,24.68,142.1
771,Chandrapur,Industrial,8,2008,50.35,96.0,32.5,143.0
772,Chandrapur,Industrial,8,2009,14.32,35.4,17.7,125.0
773,Chandrapur,Industrial,8,2010,9.0,24.2,8.0,86.60000000000001
774,Chandrapur,Industrial,8,2011,9.0,41.4,9.0,
775,Chandrapur,Industrial,8,2012,8.7,85.8,4.7,
776,Chandrapur,Industrial,8,2013,7.199999999999999,28.7,8.0,
777,Chandrapur,Industrial,8,2014,3.0,44.400000000000006,3.0,
