,City_Town_Village_Area,Type_of_Location,month_number,year_number,NO2,RSPM_PM10,SO2,SPM
4649,Sangli,Industrial,2,2013,50.3,166.1,21.4,
4650,Sangli,Industrial,2,2014,59.0,185.0,15.9,
4651,Sangli,Industrial,2,2015,73.6,77.2,24.6,
4652,Sangli,Industrial,3,2010,46.0,148.0,20.0,202.0
4653,Sangli,Industrial,3,2011,52.5,120.8,12.3,
4654,Sangli,Industrial,3,2012,58.400000000000006,192.60000000000002,15.0,
4655,Sangli,Industrial,3,2013,72.60000000000001,132.4,17.200000000000003,
4656,Sangli,Industrial,3,2014,65.4,224.0,19.299999999999997,
4657,Sangli,Industrial,3,2015,72.0,137.0,16.2,
4658,Sangli,Industrial,4,2010,31.6,98.7,16.3,133.7
4659,Sangli,Industrial,4,2011,44.9,105.5,14.3,
4660,Sangli,Industrial,4,2012,61.699999999999996,108.9,16.0,
4661,Sangli,Industrial,4,2013,57.9,123.5,13.399999999999999,
4662,Sangli,Industrial,4,2014,59.60000000000001,213.2,22.0,
4663,Sangli,Industrial,4,2015,48.0,170.6,14.099999999999998,
4664,Sangli,Industrial,5,2010,27.0,75.8,17.4,120.4
4665,Sangli,Industrial,5,2011,38.5,113.69999999999999,12.2,
4666,Sangli,Industrial,5,2012,35.3,94.3,13.299999999999999,
4667,Sangli,Industrial,5,2013,42.8,110.39999999999998,13.5,
4668,Sangli,Industrial,5,2014,59.89999999999999,157.2,18.1,
4669,Sangli,Industrial,5,2015,45.0,97.19999999999999,14.2,
4670,Sangli,Industrial,6,2010,30.4,90.49999999999999,18.1,137.79999999999998
4671,Sangli,Industrial,6,2011,29.299999999999997,88.9,12.0,
4672,Sangli,Industrial,6,2012,39.6,72.19999999999999,10.3,
4673,Sangli,Industrial,6,2013,58.199999999999996,137.6,13.1,
4674,Sangli,Industrial,6,2014,44.800000000000004,157.20000000000002,14.0,
4675,Sangli,Industrial,6,2015,33.400000000000006,66.2,9.4,
4676,Sangli,Industrial,7,2010,31.8,65.80000000000001,15.600000000000001,114.00000000000001
4677,Sangli,Industrial,7,2011,34.6,92.4,11.2,
4678,Sangli,Industrial,7,2012,60.699999999999996,134.39999999999998,16.1,
4679,Sangli,Industrial,7,2013,26.6,77.4,11.2,
4680,Sangli,Industrial,7,2014,34.2,93.80000000000001,10.4,
4681,Sangli,Industrial,7,2015,26.200000000000003,63.4,11.2,
4682,Sangli,Industrial,8,2010,32.9,77.8,14.7,100.3
4683,Sangli,Industrial,8,2011,33.800000000000004,96.0,12.2,
4684,Sangli,Industrial,8,2012,67.2,93.80000000000001,12.4,
4685,Sangli,Industrial,8,2013,32.6,72.7,17.0,
4686,Sangli,Industrial,8,2014,54.5,212.8,20.700000000000003,
4687,Sangli,Industrial,8,2015,34.2,71.80000000000001,13.8,
4688,Sangli,Industrial,9,2010,33.2,88.6,16.6,120.29999999999998
4689,Sangli,Industrial,9,2011,44.699999999999996,110.69999999999999,11.2,
4690,Sangli,Industrial,9,2012,45.400000000000006,86.2,12.4,
4691,Sangli,Industrial,9,2013,67.9,127.79999999999998,12.299999999999999,
4692,Sangli,Industrial,9,2014,49.6,189.0,20.4,
4693,Sangli,Industrial,9,2015,37.2,82.39999999999999,13.299999999999999,
4694,Sangli,Industrial,10,2010,42.0,126.0,19.0,171.0
4695,Sangli,Industrial,10,2011,34.0,133.79999999999998,8.6,
4696,Sangli,Industrial,10,2012,56.2,137.2,16.2,
4697,Sangli,Industrial,10,2013,49.5,173.1,10.3,
4698,Sangli,Industrial,10,2014,55.0,79.1,20.3,
4699,Sangli,Industrial,10,2015,44.4,119.8,14.2,
4700,Sangli,Industrial,11,2010,29.9,86.5,11.6,127.80000000000001
4701,Sangli,Industrial,11,2011,44.400000000000006,132.8,13.600000000000001,
4702,Sangli,Industrial,11,2012,61.4,144.1,17.1,
4703,Sangli,Industrial,11,2013,48.6,124.6,11.6,
4704,Sangli,Industrial,11,2014,50.8,143.0,13.4,
4705,Sangli,Industrial,11,2015,65.0,128.0,15.5,
4706,Sangli,Industrial,12,2010,32.0,133.0,16.4,178.40000000000003
4707,Sangli,Industrial,12,2011,63.0,207.0,11.0,
4708,Sangli,Industrial,12,2012,62.900000000000006,153.0,20.699999999999996,
4709,Sangli,Industrial,12,2013,75.6,175.6,12.0,
4710,Sangli,Industrial,12,2014,66.1,154.4,14.1,
4711,Sangli,Industrial,12,2015,53.0,183.5,13.299999999999999,
4712,Sangli,Residential,1,2011,51.10000000000001,156.6,12.0,
4713,Sangli,Residential,1,2012,63.599999999999994,107.60000000000001,15.600000000000001,
4714,Sangli,Residential,1,2013,86.4,154.6,12.0,
4715,Sangli,Residential,1,2014,80.0,150.0,16.0,
4716,Sangli,Residential,1,2015,82.9,179.9,12.0,
4717,Sangli,Residential,2,2011,65.0,117.0,12.5,
4718,Sangli,Residential,2,2012,65.80000000000001,122.2,14.600000000000001,
4719,Sangli,Residential,2,2013,78.60000000000002,135.9,13.700000000000001,
4720,Sangli,Residential,2,2014,82.39999999999998,139.0,11.999999999999998,
4721,Sangli,Residential,2,2015,89.0,136.0,25.5,
4722,Sangli,Residential,3,2011,68.8,136.59999999999997,14.0,
4723,Sangli,Residential,3,2012,53.0,127.0,11.0,
4724,Sangli,Residential,3,2013,72.30000000000001,117.30000000000001,13.3,
4725,Sangli,Residential,3,2014,70.0,220.2,17.2,
4726,Sangli,Residential,3,2015,73.4,126.20000000000002,16.8,
4727,Sangli,Residential,4,2011,44.3,103.6,11.3,
4728,Sangli,Residential,4,2012,47.0,87.0,11.5,
4729,Sangli,Residential,4,2013,56.900000000000006,94.70000000000002,13.3,
4730,Sangli,Residential,4,2014,53.0,200.0,15.5,
4731,Sangli,Residential,4,2015,67.50000000000001,112.30000000000001,12.3,
4732,Sangli,Residential,5,2011,28.5,67.0,11.5,
4733,Sangli,Residential,5,2012,50.0,81.0,11.0,
4734,Sangli,Residential,5,2013,35.8,78.2,12.0,
4735,Sangli,Residential,5,2014,56.0,110.20000000000002,15.0,
4736,Sangli,Residential,5,2015,58.6,81.4,10.0,
4737,Sangli,Residential,6,2011,49.4,122.20000000000002,11.0,
4738,Sangli,Residential,6,2012,51.0,85.2,11.3,
4739,Sangli,Residential,6,2013,44.2,65.4,12.8,
4740,Sangli,Residential,6,2014,66.2,184.8,15.4,
4741,Sangli,Residential,6,2015,39.5,52.5,12.0,
4742,Sangli,Residential,7,2011,48.4,97.6,13.2,
4743,Sangli,Residential,7,2012,47.0,52.5,10.0,
4744,Sangli,Residential,7,2013,57.5,102.5,11.600000000000001,
4745,Sangli,Residential,7,2014,76.9,83.10000000000001,18.900000000000002,
4746,Sangli,Residential,7,2015,29.3,42.3,11.0,
4747,Sangli,Residential,8,2011,33.5,66.0,10.5,
4748,Sangli,Residential,8,2012,36.6,86.70000000000002,11.0,
4749,Sangli,Residential,8,2013,49.400000000000006,81.00000000000003,11.0,
4750,Sangli,Residential,8,2014,54.800000000000004,149.0,17.4,
4751,Sangli,Residential,8,2015,30.6,40.0,13.0,
4752,Sangli,Residential,9,2011,40.0,80.5,11.0,
4753,Sangli,Residential,9,2012,42.50000000000002,97.20000000000002,13.200000000000003,
4754,Sangli,Residential,9,2013,35.0,51.5,12.5,
4755,Sangli,Residential,9,2014,63.8,114.8,20.2,
4756,Sangli,Residential,9,2015,38.0,63.20000000000001,14.8,
4757,Sangli,Residential,10,2011,39.300000000000004,109.30000000000001,11.200000000000003,
4758,Sangli,Residential,10,2012,54.5,102.0,13.5,
4759,Sangli,Residential,10,2013,62.0,106.5,11.900000000000002,
4760,Sangli,Residential,10,2014,92.0,182.8,21.0,
4761,Sangli,Residential,10,2015,49.800000000000004,100.80000000000001,14.0,
4762,Sangli,Residential,11,2011,62.0,125.80000000000001,12.3,
4763,Sangli,Residential,11,2012,54.8,117.0,12.6,
4764,Sangli,Residential,11,2013,53.900000000000006,135.5,11.0,
4765,Sangli,Residential,11,2014,57.800000000000004,145.60000000000002,13.4,
4766,Sangli,Residential,11,2015,70.0,114.0,16.700000000000003,
4767,Sangli,Residential,12,2011,69.6,119.19999999999999,15.6,
4768,Sangli,Residential,12,2012,69.5,141.0,17.70000000000001,
4769,Sangli,Residential,12,2013,76.2,147.2,11.8,
4770,Sangli,Residential,12,2014,75.8,165.60000000000002,13.000000000000002,
4771,Sangli,Residential,12,2015,69.30000000000001,153.1,12.600000000000001,
4772,Solapur,Industrial,1,1997,41.4,,22.7,251.0
4773,Solapur,Industrial,1,1998,52.9,,18.0,243.0
4774,Solapur,Industrial,1,1999,47.4,,18.8,271.0
4775,Solapur,Industrial,1,2000,47.2,,21.4,340.0
4776,Solapur,Industrial,1,2001,50.3,,20.4,417.0
4777,Solapur,Industrial,1,2002,49.0,,20.9,408.0
4778,Solapur,Industrial,1,2004,44.5,152.67,19.33,442.67
4779,Solapur,Industrial,1,2005,40.0,151.0,19.0,392.0
4780,Solapur,Industrial,1,2006,38.71,127.6,18.36,364.5
4781,Solapur,Industrial,1,2007,37.53,99.99999999999999,17.23,346.79999999999995
4782,Solapur,Industrial,1,2008,38.8,163.0,19.5,358.0
4783,Solapur,Industrial,1,2009,44.2,106.4,21.96,275.6
4784,Solapur,Industrial,1,2010,40.2,109.2,18.2,262.0
4785,Solapur,Industrial,1,2011,36.2,124.0,18.0,
4786,Solapur,Industrial,1,2012,36.3,86.2,17.299999999999997,
4787,Solapur,Industrial,1,2013,37.6,86.2,18.4,
4788,Solapur,Industrial,1,2014,35.0,87.2,16.0,
4789,Solapur,Industrial,1,2015,36.0,78.2,15.0,
4790,Solapur,Industrial,2,1997,44.9,,22.4,301.0
4791,Solapur,Industrial,2,1998,43.4,,18.1,251.0
4792,Solapur,Industrial,2,1999,46.2,,19.4,285.0
4793,Solapur,Industrial,2,2000,49.3,,19.3,322.0
4794,Solapur,Industrial,2,2001,45.7,,20.0,437.0
4795,Solapur,Industrial,2,2002,48.0,,19.5,410.0
4796,Solapur,Industrial,2,2004,41.5,160.2,18.87,397.198
4797,Solapur,Industrial,2,2005,40.0,160.4,19.0,381.0
4798,Solapur,Industrial,2,2006,36.6,123.6,17.04,359.2
4799,Solapur,Industrial,2,2007,37.98,93.19999999999999,18.32,333.6
4800,Solapur,Industrial,2,2008,43.199999999999996,108.39999999999999,20.6,314.4
4801,Solapur,Industrial,2,2009,38.6,104.6,19.5,294.40000000000003
4802,Solapur,Industrial,2,2010,37.6,76.0,18.0,216.39999999999998
4803,Solapur,Industrial,2,2011,36.2,101.69999999999999,17.299999999999997,
4804,Solapur,Industrial,2,2012,37.099999999999994,123.1,18.1,
4805,Solapur,Industrial,2,2013,35.3,94.5,17.0,
4806,Solapur,Industrial,2,2014,35.0,82.1,16.0,
4807,Solapur,Industrial,2,2015,38.3,81.6,14.3,
4808,Solapur,Industrial,3,1997,52.7,,20.3,213.0
4809,Solapur,Industrial,3,1998,47.9,,20.4,241.0
4810,Solapur,Industrial,3,1999,51.8,,18.6,209.0
4811,Solapur,Industrial,3,2000,46.1,,18.2,340.0
4812,Solapur,Industrial,3,2001,46.3,,19.0,484.0
4813,Solapur,Industrial,3,2002,48.2,,20.7,394.0
4814,Solapur,Industrial,3,2004,41.400000000000006,161.802,18.734,403.93399999999997
4815,Solapur,Industrial,3,2005,39.0,170.0,18.3,378.2
4816,Solapur,Industrial,3,2006,37.3,110.5,16.729999999999997,346.0
4817,Solapur,Industrial,3,2007,39.7,99.60000000000001,17.56,324.6
4818,Solapur,Industrial,3,2008,34.64,87.69999999999999,17.22,291.2
4819,Solapur,Industrial,3,2009,41.089999999999996,103.0,21.759999999999998,287.5
4820,Solapur,Industrial,3,2010,36.4,113.8,18.0,280.0
4821,Solapur,Industrial,3,2011,36.0,95.0,17.0,
4822,Solapur,Industrial,3,2012,35.3,107.3,17.299999999999997,
4823,Solapur,Industrial,3,2013,37.3,83.6,17.299999999999997,
4824,Solapur,Industrial,3,2014,35.1,82.3,15.1,
4825,Solapur,Industrial,3,2015,35.2,78.8,15.0,
4826,Solapur,Industrial,4,1997,47.7,,20.1,216.0
4827,Solapur,Industrial,4,1998,46.4,,18.7,259.0
4828,Solapur,Industrial,4,1999,44.8,,17.8,392.0
4829,Solapur,Industrial,4,2000,42.1,,16.1,348.0
4830,Solapur,Industrial,4,2001,43.7,,18.6,448.0
4831,Solapur,Industrial,4,2002,47.4,,19.8,363.0
4832,Solapur,Industrial,4,2004,42.275,153.333,19.125,395.09999999999997
4833,Solapur,Industrial,4,2005,39.0,149.5,19.5,367.5
4834,Solapur,Industrial,4,2006,36.98,115.3,23.86,335.5
4835,Solapur,Industrial,4,2007,35.41,95.19999999999999,17.65,322.9
4836,Solapur,Industrial,4,2008,41.620000000000005,109.6,18.23,296.5
4837,Solapur,Industrial,4,2009,38.76,85.0,18.65,258.3
4838,Solapur,Industrial,4,2010,39.0,93.2,19.0,255.2
4839,Solapur,Industrial,4,2011,36.9,87.4,17.299999999999997,
4840,Solapur,Industrial,4,2012,36.4,98.2,17.4,
4841,Solapur,Industrial,4,2013,35.2,89.80000000000001,17.200000000000003,
4842,Solapur,Industrial,4,2014,36.4,84.0,16.0,
4843,Solapur,Industrial,4,2015,35.0,79.4,15.0,
4844,Solapur,Industrial,5,1997,40.9,,20.9,226.0
4845,Solapur,Industrial,5,1998,44.4,,17.1,280.0
4846,Solapur,Industrial,5,1999,42.3,,16.1,143.0
4847,Solapur,Industrial,5,2000,45.0,,19.7,468.0
4848,Solapur,Industrial,5,2001,47.1,,19.8,422.0
4849,Solapur,Industrial,5,2002,46.9,,19.5,370.0
4850,Solapur,Industrial,5,2004,43.001,166.33100000000002,18.668,403.7
4851,Solapur,Industrial,5,2005,40.959999999999994,156.6,19.0,393.40000000000003
4852,Solapur,Industrial,5,2006,36.14,112.4,17.04,329.6
4853,Solapur,Industrial,5,2007,36.8,101.0,16.8,331.0
4854,Solapur,Industrial,5,2008,38.7,94.5,20.59,282.4
4855,Solapur,Industrial,5,2009,39.760000000000005,102.39999999999998,19.8,292.0
4856,Solapur,Industrial,5,2010,36.8,89.30000000000001,18.0,243.79999999999998
4857,Solapur,Industrial,5,2011,36.0,94.0,17.299999999999997,
4858,Solapur,Industrial,5,2012,36.0,97.0,17.0,
4859,Solapur,Industrial,5,2013,37.2,100.4,16.0,
4860,Solapur,Industrial,5,2014,36.0,82.8,15.0,
4861,Solapur,Industrial,5,2015,35.0,77.3,15.0,
4862,Solapur,Industrial,6,1997,47.4,,20.5,152.0
4863,Solapur,Industrial,6,1998,45.1,,18.9,228.0
4864,Solapur,Industrial,6,1999,45.3,,18.2,310.0
4865,Solapur,Industrial,6,2000,44.4,,18.9,482.0
4866,Solapur,Industrial,6,2001,46.6,,18.9,350.0
4867,Solapur,Industrial,6,2002,46.7,,20.6,425.0
4868,Solapur,Industrial,6,2004,42.402,162.2,19.631999999999998,389.59799999999996
4869,Solapur,Industrial,6,2005,38.2,138.9,18.2,354.7
4870,Solapur,Industrial,6,2006,36.3,122.80000000000001,16.44,345.6
4871,Solapur,Industrial,6,2007,36.559999999999995,89.19999999999999,17.9,327.0
4872,Solapur,Industrial,6,2008,34.800000000000004,86.20000000000002,18.32,257.20000000000005
4873,Solapur,Industrial,6,2009,35.0,82.6,18.54,252.0
4874,Solapur,Industrial,6,2010,36.4,61.2,18.0,211.0
4875,Solapur,Industrial,6,2011,36.2,91.4,18.2,
4876,Solapur,Industrial,6,2012,36.0,88.20000000000002,18.0,
4877,Solapur,Industrial,6,2013,35.4,91.2,16.0,
4878,Solapur,Industrial,6,2014,36.1,89.30000000000001,15.1,
4879,Solapur,Industrial,6,2015,37.2,75.2,13.0,
4880,Solapur,Industrial,7,1997,46.8,,20.4,174.0
4881,Solapur,Industrial,7,1998,43.9,,17.3,206.0
4882,Solapur,Industrial,7,1999,45.6,,16.5,273.0
4883,Solapur,Industrial,7,2000,42.3,,17.6,373.0
4884,Solapur,Industrial,7,2001,45.3,,18.8,351.0
4885,Solapur,Industrial,7,2002,46.9,,19.4,338.0
4886,Solapur,Industrial,7,2004,43.567,148.07,18.363999999999997,360.00300000000004
4887,Solapur,Industrial,7,2005,39.1,129.2,18.759999999999998,336.6
4888,Solapur,Industrial,7,2006,36.36,119.4,16.4,346.6
4889,Solapur,Industrial,7,2007,34.71,98.2,18.8,297.29999999999995
4890,Solapur,Industrial,7,2008,37.18,83.6,18.28,266.5
4891,Solapur,Industrial,7,2009,37.34,79.0,18.740000000000002,245.8
4892,Solapur,Industrial,7,2010,37.0,68.0,16.4,206.0
4893,Solapur,Industrial,7,2011,35.0,102.39999999999999,17.1,
4894,Solapur,Industrial,7,2012,36.4,76.2,16.4,
4895,Solapur,Industrial,7,2013,35.599999999999994,88.19999999999999,16.0,
4896,Solapur,Industrial,7,2014,35.0,80.0,15.0,
4897,Solapur,Industrial,7,2015,36.0,79.2,13.0,
4898,Solapur,Industrial,8,1997,40.3,,15.6,176.0
4899,Solapur,Industrial,8,1998,37.5,,12.8,157.0
4900,Solapur,Industrial,8,1999,44.0,,17.5,266.0
4901,Solapur,Industrial,8,2000,44.4,,17.6,356.0
4902,Solapur,Industrial,8,2001,45.0,,18.4,384.0
4903,Solapur,Industrial,8,2002,46.9,,20.7,313.0
4904,Solapur,Industrial,8,2004,42.734,149.736,18.863999999999997,378.87
4905,Solapur,Industrial,8,2005,39.36,123.0,18.36,334.59999999999997
4906,Solapur,Industrial,8,2006,35.29,126.6,17.29,343.0
4907,Solapur,Industrial,8,2007,40.3,102.80000000000001,17.9,297.4
4908,Solapur,Industrial,8,2008,36.9,79.2,17.82,259.8
4909,Solapur,Industrial,8,2009,37.19,71.2,18.79,238.7
4910,Solapur,Industrial,8,2010,38.199999999999996,86.60000000000001,17.200000000000003,243.0
4911,Solapur,Industrial,8,2011,37.3,65.9,18.0,
4912,Solapur,Industrial,8,2012,36.0,92.0,18.0,
4913,Solapur,Industrial,8,2013,36.4,82.80000000000001,15.8,
4914,Solapur,Industrial,8,2014,35.3,84.69999999999999,15.3,
4915,Solapur,Industrial,8,2015,36.0,75.6,13.0,
4916,Solapur,Industrial,9,1997,43.1,,17.0,172.0
4917,Solapur,Industrial,9,1998,36.1,,11.9,158.0
4918,Solapur,Industrial,9,1999,43.4,,17.7,258.0
4919,Solapur,Industrial,9,2000,45.4,,19.0,387.0
4920,Solapur,Industrial,9,2001,44.6,,19.4,384.0
4921,Solapur,Industrial,9,2002,47.1,,19.8,287.0
4922,Solapur,Industrial,9,2004,41.881,139.369,19.325,359.3
4923,Solapur,Industrial,9,2005,38.75,122.0,18.0,315.0
4924,Solapur,Industrial,9,2006,35.7,130.4,16.4,345.4
4925,Solapur,Industrial,9,2007,38.349999999999994,110.6,17.23,308.5
4926,Solapur,Industrial,9,2008,39.56,70.2,19.04,237.20000000000002
4927,Solapur,Industrial,9,2009,39.31,79.8,18.34,248.8
4928,Solapur,Industrial,9,2010,36.0,68.5,18.1,200.89999999999998
4929,Solapur,Industrial,9,2011,35.4,75.2,17.0,
4930,Solapur,Industrial,9,2012,36.4,96.49999999999999,17.299999999999997,
4931,Solapur,Industrial,9,2013,36.3,96.3,17.0,
4932,Solapur,Industrial,9,2014,35.2,81.4,15.0,
4933,Solapur,Industrial,9,2015,35.4,72.2,13.4,
4934,Solapur,Industrial,10,1997,44.2,,17.1,214.0
4935,Solapur,Industrial,10,1998,40.5,,14.6,189.0
4936,Solapur,Industrial,10,1999,46.5,,18.2,293.0
4937,Solapur,Industrial,10,2000,48.4,,19.4,396.0
4938,Solapur,Industrial,10,2001,45.2,,19.3,390.0
4939,Solapur,Industrial,10,2002,46.1,,19.5,301.0
4940,Solapur,Industrial,10,2004,40.534,145.198,19.363999999999997,371.00200000000007
4941,Solapur,Industrial,10,2005,39.98,128.60000000000002,20.520000000000003,336.6
4942,Solapur,Industrial,10,2006,39.31,119.5,18.759999999999998,345.0
4943,Solapur,Industrial,10,2007,34.65,95.1,17.3,294.5
4944,Solapur,Industrial,10,2008,43.2,98.2,21.78,255.60000000000002
4945,Solapur,Industrial,10,2009,46.3,95.6,21.0,272.29999999999995
4946,Solapur,Industrial,10,2010,38.2,82.2,18.4,236.60000000000002
4947,Solapur,Industrial,10,2011,37.0,119.0,18.0,
4948,Solapur,Industrial,10,2012,35.3,80.0,17.0,
4949,Solapur,Industrial,10,2013,37.2,88.39999999999999,16.0,
4950,Solapur,Industrial,10,2014,36.1,79.39999999999999,15.0,
4951,Solapur,Industrial,10,2015,37.0,79.4,13.0,
4952,Solapur,Industrial,11,1997,42.5,,17.9,201.0
4953,Solapur,Industrial,11,1998,45.0,,19.0,217.0
4954,Solapur,Industrial,11,1999,47.6,,19.2,273.0
4955,Solapur,Industrial,11,2000,47.4,,19.3,419.0
4956,Solapur,Industrial,11,2001,48.1,,20.7,400.0
4957,Solapur,Industrial,11,2002,48.1,,20.3,316.0
4958,Solapur,Industrial,11,2004,41.5,175.91899999999998,19.325,369.4
4959,Solapur,Industrial,11,2005,40.34,143.4,19.04,364.4
4960,Solapur,Industrial,11,2006,36.50000000000001,98.0,16.5,346.0
4961,Solapur,Industrial,11,2007,36.83,98.1,17.509999999999998,306.2
4962,Solapur,Industrial,11,2008,38.45,118.6,18.86,306.6
4963,Solapur,Industrial,11,2009,39.08,84.0,18.94,252.2
4964,Solapur,Industrial,11,2010,36.0,63.0,17.1,205.70000000000002
4965,Solapur,Industrial,11,2011,36.5,80.1,17.299999999999997,
4966,Solapur,Industrial,11,2012,41.60000000000001,99.4,18.200000000000003,
4967,Solapur,Industrial,11,2013,36.4,91.2,17.400000000000002,
4968,Solapur,Industrial,11,2014,36.0,80.7,15.0,
4969,Solapur,Industrial,11,2015,36.6,84.0,13.200000000000001,
4970,Solapur,Industrial,12,1997,45.7,,17.4,239.0
4971,Solapur,Industrial,12,1998,47.5,,18.9,280.0
4972,Solapur,Industrial,12,1999,46.9,,18.1,304.0
4973,Solapur,Industrial,12,2000,47.0,,20.1,436.0
4974,Solapur,Industrial,12,2001,48.6,,20.2,372.0
4975,Solapur,Industrial,12,2002,47.22,,20.28,396.90000000000003
4976,Solapur,Industrial,12,2004,40.134,145.066,18.966,369.53
4977,Solapur,Industrial,12,2005,41.839999999999996,148.29999999999998,19.1,366.2
4978,Solapur,Industrial,12,2006,34.5,97.2,15.9,319.8
4979,Solapur,Industrial,12,2007,39.2,100.0,20.060000000000002,322.40000000000003
4980,Solapur,Industrial,12,2008,43.02,89.60000000000001,19.64,270.0
4981,Solapur,Industrial,12,2009,38.5,91.0,19.2,272.0
4982,Solapur,Industrial,12,2010,38.0,101.80000000000001,18.0,261.20000000000005
4983,Solapur,Industrial,12,2011,38.0,90.4,18.3,
4984,Solapur,Industrial,12,2012,38.0,97.0,18.0,
4985,Solapur,Industrial,12,2013,36.3,94.0,16.3,
4986,Solapur,Industrial,12,2014,35.0,81.30000000000001,14.3,
4987,Solapur,Industrial,12,2015,36.4,75.8,13.0,
4988,Solapur,Residential,1,1997,56.8,,21.1,262.0
4989,Solapur,Residential,1,1998,47.5,,18.7,261.0
4990,Solapur,Residential,1,1999,49.8,,18.8,304.0
4991,Solapur,Residential,1,2000,51.0,,20.4,327.0
4992,Solapur,Residential,1,2001,48.4,,20.5,435.0
4993,Solapur,Residential,1,2002,49.9,,20.0,399.0
4994,Solapur,Residential,1,2004,47.65,164.6,20.069000000000003,406.731
4995,Solapur,Residential,1,2005,40.1,164.0,20.1,406.5
4996,Solapur,Residential,1,2006,40.2,141.5,17.52,384.3
4997,Solapur,Residential,1,2007,40.8,126.1,19.79,397.09999999999997
4998,Solapur,Residential,1,2008,42.66,177.9,20.95,365.3
4999,Solapur,Residential,1,2009,42.1,102.0,20.58,274.4
5000,Solapur,Residential,1,2010,40.8,102.80000000000001,20.0,265.83335472
5001,Solapur,Residential,1,2011,43.1,140.8,19.1,
5002,Solapur,Residential,1,2012,39.3,108.30000000000001,18.0,
5003,Solapur,Residential,1,2013,36.9,97.69999999999999,17.4,
5004,Solapur,Residential,1,2014,38.0,99.80000000000001,17.0,
5005,Solapur,Residential,1,2015,36.0,84.2,15.0,
5006,Solapur,Residential,2,1997,50.9,,18.4,292.0
5007,Solapur,Residential,2,1998,48.5,,20.1,300.0
5008,Solapur,Residential,2,1999,45.6,,20.3,443.0
5009,Solapur,Residential,2,2000,47.9,,18.4,332.0
5010,Solapur,Residential,2,2001,47.7,,19.5,477.0
5011,Solapur,Residential,2,2002,47.2,,19.9,425.0
5012,Solapur,Residential,2,2004,44.525,169.95,19.046999999999997,410.447
5013,Solapur,Residential,2,2005,41.199999999999996,160.4,19.0,376.20000000000005
5014,Solapur,Residential,2,2006,37.7,136.0,17.0,345.0
5015,Solapur,Residential,2,2007,39.24,117.3,18.8,348.8
5016,Solapur,Residential,2,2008,45.8,113.6,23.15,300.4
5017,Solapur,Residential,2,2009,40.989999999999995,106.6,19.73,293.5
5018,Solapur,Residential,2,2010,37.2,83.4,19.0,238.32753790000004
5019,Solapur,Residential,2,2011,38.5,121.5,18.5,
5020,Solapur,Residential,2,2012,38.3,109.9,19.0,
5021,Solapur,Residential,2,2013,35.5,98.0,17.0,
5022,Solapur,Residential,2,2014,34.0,80.0,16.4,
5023,Solapur,Residential,2,2015,36.6,79.2,15.0,
5024,Solapur,Residential,3,1997,53.8,,21.1,246.0
5025,Solapur,Residential,3,1998,49.0,,19.3,293.0
5026,Solapur,Residential,3,1999,48.5,,19.3,225.0
5027,Solapur,Residential,3,2000,48.8,,18.6,332.0
5028,Solapur,Residential,3,2001,47.6,,19.7,443.0
5029,Solapur,Residential,3,2002,47.1,,19.8,393.0
5030,Solapur,Residential,3,2004,41.703,168.997,19.55,400.903
5031,Solapur,Residential,3,2005,40.1,170.0,18.299999999999997,386.0
5032,Solapur,Residential,3,2006,36.86,145.2,16.2,363.2
5033,Solapur,Residential,3,2007,38.839999999999996,117.3,17.42,343.5
5034,Solapur,Residential,3,2008,38.5,101.6,19.16,289.5
5035,Solapur,Residential,3,2009,41.400000000000006,100.80000000000001,19.8,283.8
5036,Solapur,Residential,3,2010,37.3,100.0,18.3,267.66551996
5037,Solapur,Residential,3,2011,35.4,92.80000000000001,18.0,
5038,Solapur,Residential,3,2012,37.0,100.0,18.0,
5039,Solapur,Residential,3,2013,35.0,90.3,17.299999999999997,
5040,Solapur,Residential,3,2014,37.2,92.19999999999999,15.0,
5041,Solapur,Residential,3,2015,37.0,82.19999999999999,15.0,
5042,Solapur,Residential,4,1997,51.6,,20.8,241.0
5043,Solapur,Residential,4,1998,47.8,,18.3,287.0
5044,Solapur,Residential,4,1999,44.6,,18.9,461.0
5045,Solapur,Residential,4,2000,43.6,,20.2,346.0
5046,Solapur,Residential,4,2001,45.8,,19.4,460.0
5047,Solapur,Residential,4,2002,46.8,,19.7,396.0
5048,Solapur,Residential,4,2004,41.051,165.0,18.531,383.13199999999995
5049,Solapur,Residential,4,2005,41.22,150.4,20.02,363.0
5050,Solapur,Residential,4,2006,36.550000000000004,132.1,17.07,353.2
5051,Solapur,Residential,4,2007,34.76,106.9,16.439999999999998,333.9
5052,Solapur,Residential,4,2008,44.650000000000006,109.3,21.36,304.7
5053,Solapur,Residential,4,2009,39.52,93.60000000000001,19.86,274.6
5054,Solapur,Residential,4,2010,37.3,92.2,19.0,253.54399082000003
5055,Solapur,Residential,4,2011,37.0,101.3,18.0,
5056,Solapur,Residential,4,2012,37.3,94.89999999999999,18.0,
5057,Solapur,Residential,4,2013,36.4,94.0,17.4,
5058,Solapur,Residential,4,2014,36.1,89.4,15.0,
5059,Solapur,Residential,4,2015,35.3,82.6,15.0,
5060,Solapur,Residential,5,1997,47.3,,22.0,247.0
5061,Solapur,Residential,5,1998,45.8,,17.3,296.0
5062,Solapur,Residential,5,1999,44.6,,17.4,384.0
